id_monitoreo_ruta,id_despacho,ubicacion_actual,velocidad,temperatura_carga,combustible_restante,estado_compartimento,timestamp_registro,distancia_recorrida,tiempo_transcurrido
193b370a-0117-42ae-be01-db40cfae1b0d,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.232899,-76.160165)",29.53,8.7,55.54,cerrado,2025-05-03T16:19:29.781993,41.4,1:24:00
aeafbfaa-08b3-4114-81b7-eb9df4dc713d,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.556963,-76.823775)",31.64,6.9,39.42,cerrado,2025-04-28T23:56:29.781993,279.16,0:47:00
07e8a0c0-85e9-4a0b-911c-0d28fba34096,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.913414,-76.941516)",64.69,5.6,87.53,cerrado,2025-04-30T16:39:29.781993,231.31,0:47:00
3913ce49-a495-4489-9197-bc7d8b2513e7,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.092269,-76.495003)",45.84,8.2,19.76,cerrado,2025-05-04T11:01:29.781993,43.33,9:16:00
657a1af0-69de-4a26-b802-75ade9dcce17,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.098852,-76.652503)",34.83,-8.7,84.6,abierto,2025-04-29T10:37:29.781993,443.36,6:20:00
0df449c3-2b13-4224-9de5-ce89ef428aea,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.348086,-76.010909)",78.61,-7.0,0.62,cerrado,2025-05-02T17:14:29.781993,485.08,3:59:00
4176b2a0-8fe9-4702-951b-bb027559e38a,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.399187,-76.186792)",67.25,-0.5,96.1,abierto,2025-05-04T01:29:29.781993,231.31,3:02:00
a4402a83-2b1d-48b4-8cba-d3b9d0f95274,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.090314,-76.341883)",32.77,1.3,56.65,abierto,2025-05-01T21:07:29.781993,442.78,1:49:00
b91b0bfe-8903-4e42-acf1-d41b62c09d18,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.230547,-76.095454)",42.39,-4.6,58.16,cerrado,2025-04-29T14:03:29.781993,282.47,7:23:00
0cb38111-e8db-4642-9018-86a4aa279882,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.011715,-76.528639)",56.22,6.5,23.21,cerrado,2025-05-01T20:06:29.781993,138.76,5:02:00
36b11d28-eff4-4c2c-afce-2514e8417cbf,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.081827,-76.851599)",8.56,8.1,95.15,cerrado,2025-05-04T07:27:29.781993,106.97,4:16:00
dd128b66-c1e7-42be-bf15-97229c84de1c,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.046383,-76.263767)",36.47,-2.3,12.54,cerrado,2025-04-29T09:58:29.781993,234.37,2:31:00
ec361409-4965-4d2b-b2b8-0e0d05e82146,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.296765,-76.365857)",88.17,-3.4,60.61,cerrado,2025-04-28T22:19:29.781993,427.33,6:58:00
ee5d8326-2bb7-40d3-b380-a5873619fddf,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.907659,-76.19954)",70.77,8.9,43.92,abierto,2025-04-30T13:17:29.781993,102.36,3:25:00
68e216b4-e3e9-4208-94fc-b1856a806f51,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.651866,-76.273181)",47.01,0.2,79.54,abierto,2025-04-28T18:09:29.781993,184.24,2:44:00
c1103c34-2208-4e61-800c-9e1a51be9af4,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.903845,-76.941605)",21.59,-2.0,63.93,cerrado,2025-05-02T16:57:29.781993,277.1,6:59:00
6344cd5b-d716-4031-8cc3-abfdf813570c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.750887,-76.44304)",27.4,9.8,21.48,cerrado,2025-05-03T16:20:29.781993,225.8,7:43:00
839d89e6-96b7-4027-9a24-77e83a593dc2,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.767119,-76.978165)",119.04,9.7,40.97,abierto,2025-05-03T09:15:29.781993,363.76,1:07:00
b0f263e4-1ac9-4892-9280-849a47f4e4c4,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.122567,-76.827286)",19.87,-7.8,70.75,abierto,2025-04-30T04:18:29.781993,227.24,5:09:00
76b7a28d-aa91-47f3-bae8-ebfe97919d76,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.804455,-76.684887)",114.71,4.5,57.13,abierto,2025-05-02T13:23:29.781993,436.94,5:33:00
d2f85e5a-4e4e-4207-a8b8-afeba4ea5805,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.552532,-76.071605)",28.61,4.5,9.21,cerrado,2025-05-01T12:44:29.781993,101.5,9:54:00
ff50277f-c66e-4662-8d20-629b5e5a2d85,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.71452,-76.60228)",30.24,-4.6,78.19,cerrado,2025-05-03T20:11:29.781993,499.02,6:21:00
662c3e03-b075-46ec-b5b7-96064c739633,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.631025,-76.945426)",74.51,-6.1,34.41,cerrado,2025-05-01T18:39:29.781993,29.41,6:58:00
bb8d2bbd-4ea1-4422-980b-c1f9cdb81af7,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.979687,-76.621614)",34.65,5.6,42.46,abierto,2025-04-29T23:37:29.781993,28.65,9:36:00
de2ea461-1d32-46c3-a4c2-5aed7fe77bc6,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.492941,-76.272516)",86.71,7.6,43.83,cerrado,2025-05-02T04:19:29.781993,335.29,0:37:00
76a35698-7d5d-43be-845a-8b51063ffb4c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.705724,-76.444803)",91.92,-9.0,37.76,abierto,2025-05-02T14:23:29.781993,126.64,0:32:00
eb9b09a0-d792-4fa7-b428-21a47544c670,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.324107,-76.864996)",105.38,4.3,63.85,cerrado,2025-04-28T23:36:29.781993,487.78,7:01:00
2cb4143f-1b12-44a0-afc4-036ba38aa972,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.573629,-76.152124)",38.61,5.7,5.57,cerrado,2025-05-04T10:29:29.781993,32.32,5:17:00
bf5dab8e-6f9d-4bd3-81cb-c7a0761b81a6,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.520879,-76.803302)",78.47,-1.0,31.91,cerrado,2025-05-04T04:19:29.781993,412.05,4:21:00
e6b26665-c6be-42f5-91ab-fdd45c9dbf4d,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.902193,-76.206265)",79.31,-7.3,17.54,abierto,2025-05-03T15:25:29.781993,457.49,9:16:00
dc8c9a88-c756-41f8-8c1d-1cb8aace757d,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.311193,-76.937831)",92.44,1.6,14.67,cerrado,2025-05-03T22:34:29.781993,12.57,8:19:00
f681b422-2c25-4af2-9da5-65e1d5210af3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.481682,-76.254611)",40.82,-7.9,40.29,cerrado,2025-05-02T18:35:29.781993,17.46,6:02:00
9694b2c0-b87c-4540-857f-32da02711df0,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.249037,-76.672395)",30.38,7.3,74.74,abierto,2025-05-01T19:26:29.781993,57.02,7:55:00
476b86f6-260e-411e-8370-7f8794e17934,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.349393,-76.557673)",72.8,-5.8,50.29,abierto,2025-05-02T11:01:29.781993,191.83,6:52:00
e43daeb3-09a7-4692-8645-f344e6f2ef02,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.991141,-76.165829)",83.62,-3.2,43.81,abierto,2025-04-29T04:23:29.781993,285.98,6:44:00
2d40aef9-a784-43ae-b140-e2e013d0947b,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.476887,-76.044464)",8.08,9.5,2.4,cerrado,2025-04-28T22:45:29.781993,477.0,0:05:00
3fdecd3d-5975-4b60-8995-6eaef04d8231,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.917563,-76.44472)",5.0,7.6,81.5,cerrado,2025-05-03T06:15:29.781993,191.08,0:28:00
429771dc-5ee8-4a73-8903-ae84bf4f3855,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.603781,-76.053525)",73.08,-5.2,90.56,abierto,2025-05-04T13:31:29.781993,373.32,9:23:00
019506e8-9f92-4857-bbe6-e20538b5f000,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.016983,-76.357545)",25.13,-8.3,11.14,cerrado,2025-05-02T02:21:29.781993,407.55,3:48:00
e2e6f931-613a-4715-8f2a-acb9f59ab3a7,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.240612,-76.878096)",43.72,-4.0,21.74,cerrado,2025-05-01T09:02:29.781993,438.84,5:11:00
69fa38e8-0963-41ea-9ae2-dd48ca7cebde,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.559664,-76.540188)",4.99,3.2,15.63,cerrado,2025-05-01T21:01:29.781993,296.61,0:01:00
9e0be399-e53a-4f33-a876-66ce0f1d8c8c,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.903631,-76.04301)",69.55,-5.1,26.89,abierto,2025-05-02T18:40:29.781993,492.6,0:25:00
c7608f8b-c01e-4af5-8123-63db5be5e99a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.418021,-76.789888)",30.2,-4.4,59.97,cerrado,2025-05-01T05:45:29.781993,375.36,6:00:00
5ba44b56-a5e0-4571-8108-ec588f821844,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.204897,-76.636134)",44.76,-8.8,41.76,cerrado,2025-05-04T03:02:29.781993,384.36,4:09:00
f1f123c0-da96-446f-b54c-1d792256b446,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.411603,-76.190782)",25.04,0.9,61.87,cerrado,2025-04-29T06:03:29.781993,206.21,2:55:00
21f2f9d1-ad6f-4c41-8564-afac1e680601,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.545474,-76.187612)",94.08,-7.3,33.07,cerrado,2025-05-02T01:29:29.782992,286.41,5:53:00
fe825f26-8230-469e-a558-61a10e9e89fa,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.365791,-76.22462)",57.71,-2.9,26.32,cerrado,2025-05-04T05:50:29.782992,215.3,2:44:00
9538a80d-fc26-4d7b-aed2-803bb12582f5,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.822859,-76.521965)",108.93,-7.7,19.73,cerrado,2025-05-01T09:57:29.782992,40.74,4:57:00
96e474e2-e235-428a-84b4-d7d3c47ec6f2,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.115405,-76.493439)",30.49,5.4,81.07,abierto,2025-05-02T14:50:29.782992,216.29,2:36:00
833cc859-9b57-4cdf-8e70-6cfb1979346f,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.485131,-76.314013)",106.0,-4.0,25.3,abierto,2025-05-01T02:30:29.782992,184.27,2:37:00
64f9e71a-9467-4103-aa87-af8186e47939,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.261362,-76.969733)",83.73,-2.6,81.03,cerrado,2025-05-04T12:14:29.782992,308.77,6:29:00
5f08df4c-8a69-4c7e-b8dd-963da0a5cf14,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.919875,-76.26068)",20.65,4.6,40.98,abierto,2025-05-02T02:42:29.782992,310.4,8:45:00
9b1b098d-7490-4484-87dc-95201273412f,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.840497,-76.220277)",96.85,1.6,37.57,abierto,2025-04-28T08:16:29.782992,468.62,7:15:00
c1c7ce89-c3c4-4b69-b8a2-9c408ca302e5,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.012312,-76.260742)",45.52,9.2,54.8,abierto,2025-05-04T18:13:29.782992,157.44,7:57:00
bdef9786-87b1-40ef-8241-0b773c3aa9a5,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.291838,-76.786665)",62.3,2.1,77.2,abierto,2025-04-28T20:30:29.782992,460.06,7:57:00
00f3c5c0-415b-486a-9167-f6df392f2eaa,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.603805,-76.810725)",96.62,8.0,74.15,cerrado,2025-04-28T12:09:29.782992,444.38,8:49:00
a8ffa51f-9ab2-4849-bdd6-b4d79ac34d60,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.511838,-76.175162)",81.38,5.4,78.33,abierto,2025-04-29T06:09:29.782992,198.4,8:50:00
345c4a99-60e0-4658-9080-503fca1467d3,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.701967,-76.521334)",116.22,2.1,30.06,abierto,2025-05-03T19:42:29.782992,397.17,9:22:00
000c21e1-e59a-4e2b-b97c-3aaaca46ae2c,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.388057,-76.81074)",94.0,-2.8,22.14,abierto,2025-05-02T18:10:29.782992,308.93,6:19:00
d36a2a36-5429-433d-b1fb-bd48d9887c59,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.729404,-76.400818)",67.88,-9.6,57.96,abierto,2025-05-01T02:46:29.782992,85.74,4:05:00
9849e051-35b3-4923-a16b-da48a6cf9a1a,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.639116,-76.336925)",79.73,-9.1,5.42,abierto,2025-05-01T12:55:29.782992,35.09,2:51:00
9f20482e-50de-4270-80ce-21c812d2c53f,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.43935,-76.100509)",24.86,6.2,26.61,abierto,2025-04-28T15:27:29.782992,113.63,7:56:00
568a1f1b-ae08-4738-bee7-856214899c81,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.211895,-76.743893)",112.64,-0.2,5.49,cerrado,2025-04-29T11:17:29.782992,142.86,8:42:00
05d44242-be86-4903-8534-cffb363d8bf1,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.082242,-76.09225)",27.68,7.1,92.23,abierto,2025-05-01T23:27:29.782992,317.82,6:44:00
f2e0ccb4-368c-4457-bdce-9502c39956ab,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.110299,-76.523877)",56.13,-6.6,28.85,abierto,2025-05-01T11:30:29.782992,247.16,4:28:00
c9a6c772-5c30-4a60-a767-302040537401,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.720852,-76.576008)",1.92,6.5,87.27,abierto,2025-05-01T19:15:29.782992,166.19,6:47:00
09312d20-e68b-4603-836c-1a8528014ddb,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.688551,-76.890584)",56.52,1.4,37.46,cerrado,2025-04-30T00:59:29.782992,177.22,2:46:00
618747de-a4a3-41f7-81cd-5d0ea4f590c3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.059409,-76.567891)",64.43,-6.3,29.68,abierto,2025-05-03T23:06:29.782992,105.92,4:56:00
74dce3f7-8170-472d-ab62-e24c8ba1d62f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.265762,-76.106646)",50.35,1.6,87.56,cerrado,2025-05-01T16:25:29.782992,174.52,5:43:00
53596f02-79ac-49f9-8595-5cc8b0d21201,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.200623,-76.189955)",94.19,7.8,41.16,abierto,2025-04-28T19:25:29.782992,103.23,5:36:00
01a6d23d-32da-4e13-8257-12c6fdd60990,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.288199,-76.527931)",88.18,-4.4,50.77,abierto,2025-05-03T22:20:29.782992,185.16,8:15:00
a4f95088-09e3-4c87-bb39-b01bc8cf9882,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.317464,-76.311803)",82.67,9.4,78.13,cerrado,2025-05-03T11:27:29.782992,369.25,0:16:00
883546e3-3272-40b9-87ec-e8ffd36110b7,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.715625,-76.483776)",3.19,3.8,65.56,cerrado,2025-05-03T21:22:29.782992,142.56,0:00:00
89999c43-86f0-4daf-98d0-ee54c8b0bee8,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.332339,-76.507554)",110.79,2.1,45.56,cerrado,2025-05-01T22:39:29.782992,46.98,4:46:00
8baf39aa-2760-4e31-bed2-8d9db985ae36,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.994729,-76.85385)",68.74,5.8,80.32,cerrado,2025-05-02T02:23:29.782992,452.62,8:06:00
75e5acc1-f4ca-4c8e-8065-6f256ee4b3fd,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.348134,-76.160582)",79.73,-7.9,1.69,cerrado,2025-04-30T06:58:29.782992,314.97,8:35:00
ab518e7c-d84f-4d2d-8b9c-2c763cf23ab7,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.182523,-76.157136)",28.04,1.4,56.62,cerrado,2025-05-02T11:31:29.782992,389.18,3:43:00
a4d7d645-3e64-48d8-a0e1-d5003e2c1adb,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.387391,-76.793737)",30.96,4.8,45.04,cerrado,2025-05-03T02:49:29.782992,152.25,5:25:00
428b9823-9fb1-434c-959d-90dbf84f77a6,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.651073,-76.849702)",96.32,-1.4,72.6,cerrado,2025-05-01T20:36:29.782992,218.94,0:54:00
6f0d4038-7baf-453d-9a2f-12d72badb97b,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.392411,-76.648129)",29.56,0.1,66.3,abierto,2025-05-04T08:06:29.782992,471.35,6:11:00
79144c79-05e2-41b5-8374-4c9a9a628769,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.097814,-76.464043)",77.07,6.6,39.16,abierto,2025-04-29T20:24:29.782992,397.97,2:39:00
11caac2f-ddc6-4030-a947-ceada00a7cbe,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.398182,-76.667401)",16.8,1.5,11.15,cerrado,2025-05-01T22:09:29.782992,432.55,8:24:00
02eb4a8a-9547-461e-871a-8f71b4dcf02a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.234505,-76.86198)",6.67,8.8,4.84,abierto,2025-05-02T10:22:29.782992,183.51,5:56:00
fa19af8c-da58-4086-85bd-c15513a78c70,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.909993,-76.875735)",26.14,9.9,62.41,abierto,2025-04-28T17:33:29.782992,498.16,9:41:00
52b3c1dc-f603-49eb-8e47-d2eaab2aff35,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.082848,-76.046684)",41.09,1.9,24.79,cerrado,2025-05-02T13:23:29.782992,302.45,3:05:00
df50ee3b-c66c-4690-9df7-1c3d9ca2eac9,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.62962,-76.859238)",34.9,-9.1,26.75,abierto,2025-04-30T11:01:29.782992,362.57,1:36:00
3b54c068-9521-446b-9c4a-956e6e9fd56f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.024816,-76.132774)",119.63,-3.0,37.38,cerrado,2025-04-29T17:48:29.782992,443.5,7:02:00
682e0ed0-0d63-44ef-977b-c87d52646fac,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.607564,-76.315534)",3.0,-9.2,79.21,cerrado,2025-04-29T15:05:29.782992,451.22,2:14:00
b33cba50-aa3f-4688-858e-81b028329b84,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.845536,-76.549349)",43.24,-6.4,36.16,cerrado,2025-05-01T06:59:29.782992,272.36,9:02:00
fa921e2d-cd27-41b3-8b1b-e54b4e4230cd,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.952799,-76.8504)",83.36,-1.7,30.09,cerrado,2025-05-01T17:19:29.782992,435.47,0:47:00
c05ec0a8-4658-4e3e-8a72-db8a16404124,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.518943,-76.940429)",75.56,7.5,47.79,cerrado,2025-04-29T09:55:29.782992,253.49,6:00:00
3807808a-dc18-4114-b8fa-b78acfb2beb9,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.703531,-76.887491)",90.08,9.0,53.34,abierto,2025-05-01T01:26:29.782992,154.61,3:54:00
a257a448-cb86-4b26-b03c-c886615bebcc,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.23548,-76.071602)",82.82,-8.7,52.31,abierto,2025-05-03T04:01:29.782992,269.28,3:57:00
d08976b9-1742-4ee8-95c5-c37e97b83d5b,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.536449,-76.010571)",67.86,7.5,55.87,cerrado,2025-05-04T02:10:29.782992,183.66,4:06:00
72a6c9e9-c13c-4c6a-a779-7252d6314ffb,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.355669,-76.301102)",22.02,-6.4,30.24,abierto,2025-05-04T15:59:29.782992,236.63,9:33:00
8cc40c51-a071-47f0-ae8d-89627f54bf79,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.448705,-76.592404)",100.22,-9.3,12.32,cerrado,2025-05-02T16:41:29.782992,364.09,8:17:00
1f74fa08-28aa-4fa8-af4e-ce04de7f1591,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.441651,-76.696253)",54.96,-2.5,74.93,abierto,2025-04-30T04:17:29.782992,379.94,6:29:00
f1e4463f-95aa-4692-9eda-d0b2daa58bf7,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.754867,-76.486599)",105.37,7.7,2.3,cerrado,2025-04-30T10:38:29.782992,299.35,7:56:00
77d5253f-8c72-4e0c-8bef-9d12af01f103,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.70019,-76.074748)",13.04,-6.7,80.81,abierto,2025-05-03T07:07:29.782992,238.92,5:20:00
d5ebc214-f347-42f7-81d9-a267679c30c3,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.829907,-76.987829)",56.42,1.7,38.69,abierto,2025-05-01T18:33:29.782992,258.41,2:46:00
2ba23fe8-963d-4f03-be9d-f027b14ec205,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.222597,-76.274433)",28.38,-6.0,66.0,cerrado,2025-05-04T11:31:29.782992,189.14,1:23:00
7b785ffd-ec3d-4f27-9daa-0b23ea6234bf,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.976025,-76.478772)",71.88,0.9,11.77,abierto,2025-05-02T20:37:29.782992,374.34,8:57:00
c3cab1d6-5572-4c67-9bbc-12b71003f615,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.771414,-76.351249)",116.39,0.1,48.54,cerrado,2025-05-03T19:39:29.782992,203.7,1:15:00
1e7d4060-51be-4c67-a748-326b794a9b44,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.757783,-76.662303)",117.14,-1.9,12.0,abierto,2025-05-04T19:55:29.782992,0.79,1:10:00
0b201b64-ac17-40c0-ad4b-f8582dbca27a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.698405,-76.105553)",57.46,0.8,76.43,cerrado,2025-04-28T15:04:29.782992,196.29,9:40:00
68b609ef-66cd-4250-9679-694188d7c198,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.216341,-76.917915)",12.58,1.9,71.67,abierto,2025-05-03T04:00:29.782992,470.22,5:27:00
e72e1cc1-6896-429f-adc3-e19e533cbdaf,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.000653,-76.48201)",7.32,7.9,30.48,abierto,2025-05-03T17:47:29.782992,325.68,6:20:00
edfe210e-c32c-4c22-a555-713bada92215,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.792231,-76.663107)",110.75,7.4,26.43,abierto,2025-05-03T07:33:29.782992,35.22,0:38:00
ed7fca57-98ff-4e58-a73e-add627dac73e,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.497077,-76.751893)",83.54,-0.1,12.55,cerrado,2025-04-28T11:56:29.782992,301.64,1:46:00
d6f67504-27ac-4ca1-ab15-23176b27f5eb,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.592435,-76.350621)",90.26,-8.2,36.63,cerrado,2025-05-02T22:01:29.782992,245.77,2:33:00
7278163f-1dc7-4a2c-b939-58a02e744538,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.813131,-76.068892)",60.99,-0.2,57.0,abierto,2025-04-28T12:43:29.782992,328.4,8:36:00
a59a7641-be39-4553-a91f-b0662552783d,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.741879,-76.12233)",26.61,-4.1,73.32,cerrado,2025-05-02T03:58:29.782992,20.54,2:40:00
0ac1e368-d705-4652-aa11-54476fa92f74,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.45502,-76.122691)",83.92,1.0,32.41,abierto,2025-05-02T13:38:29.782992,204.83,5:56:00
43067f6c-cd7b-4d6e-b9bd-a6b99b8860da,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.495702,-76.544348)",37.29,-7.1,16.22,abierto,2025-05-03T07:59:29.782992,448.66,0:13:00
