id_detalle_entrega,id_entrega,id_detalle_carga,cantidad_entregada,cantidad_rechazada,motivo_rechazo,fecha_creacion,fecha_actualizacion
9631bc94-129b-4268-9736-688e858ad609,bd5f37d0-49a4-4757-8e32-f1452c7251e9,0c9a4ce6-454b-40cf-bbd1-2459a540217d,162,77,Falta de garantía,2024-12-03 20:12:47,2024-12-03 20:12:47
e8977607-d630-4503-831b-753ebba9a05f,92379c65-123c-40e6-a4f8-da49ae0cedc5,552bf762-fe95-477c-b73f-f330dd291b1c,40,11,Producto mojado,2024-09-19 07:59:02,2024-09-19 07:59:02
9726f764-8f31-4de7-a2bd-4084cd91ca10,dc9f269a-d3c4-4f20-8da4-604de91dad89,404901ae-7c76-4ebc-ad3a-fad314e0eb7e,31,0,NULL,2024-05-19 19:29:30,2024-05-19 19:29:30
1f2269f6-c9dc-4f3e-b36c-69f8c27b43ba,cdce020b-bd00-491d-a060-6b190589bd28,0c9a4ce6-454b-40cf-bbd1-2459a540217d,88,39,Temperatura fuera de rango,2024-05-21 15:14:10,2024-05-21 15:14:10
3804ebd4-34a9-490a-91e2-20147a503a58,276af809-9fd6-4b4c-8f5d-f7b1bcd950bb,1f4d955d-3212-47aa-9556-eb0d21093417,72,0,NULL,2024-04-02 10:41:03,2024-04-02 10:41:03
ac3e44fc-923b-4974-aa55-202b7e04da40,321390fd-e8b5-497b-b040-c3161c0b551d,a9f5989d-9933-4b5b-a8fc-56818f8c775a,38,0,NULL,2024-08-02 10:58:36,2024-08-02 10:58:36
14c9e33a-cd68-49c0-a906-765f01dde162,7485c9b7-07c6-41dc-8ad7-d48094c16811,ecdc4ec0-7d45-47e5-933c-95cc6be3ee8d,146,0,NULL,2024-11-15 15:48:21,2024-11-15 15:48:21
f3572007-78e1-4317-96c8-b0cfffa4f14f,ad73031f-aa1e-4f7f-960e-9ae463917032,4dce5902-5ae6-49ad-ab5b-de9182504632,89,0,NULL,2024-02-22 13:24:41,2024-02-22 13:24:41
df05f49e-43f0-4e6c-9e2b-30322b614087,cdce020b-bd00-491d-a060-6b190589bd28,b93f510a-55a5-48fa-9b1d-ab73f04ebe77,121,19,Embalaje inadecuado,2024-07-01 15:10:46,2024-07-01 15:10:46
e71bc5e3-e054-43fd-9111-6585b744e83f,fa6c4f06-8457-4f3a-b287-e74b97b9c735,d6f808f4-1a0e-435e-9853-191005ef3d95,152,76,Embalaje inadecuado,2024-11-04 22:51:24,2024-11-04 22:51:24
9f16d24c-8410-4be1-8093-94cb6f9a2d92,221bcc56-94aa-47da-bf60-f173a718775d,f891de3b-7564-48a5-8780-cb4703bff3af,109,11,Etiquetado incorrecto,2024-03-29 15:55:24,2024-03-29 15:55:24
b946d86e-0be4-4406-8dc3-4f55bbda25a6,0f9dd57e-d13a-444d-b942-8ff645b714c2,8e03a347-1a9e-469b-b629-5f2ae5ce712f,170,0,NULL,2024-10-11 18:23:01,2024-10-11 18:23:01
034ca6cb-6c90-4e40-934e-c681b7fedd4e,a2305729-06a4-4de7-8ca1-1779d12a78c6,4ab0212f-7218-482c-81fb-deb8ea63e146,38,0,NULL,2024-05-10 10:46:48,2024-05-10 10:46:48
8890c5bd-3ea1-4a0f-98a4-86f821230a2a,2850022f-00b8-4a01-9372-1a72cac83b50,5ca336c0-6957-423c-a739-4298d2c84868,19,0,NULL,2024-11-04 05:51:13,2024-11-04 05:51:13
d62190e7-5edc-44cb-a54e-2eb8a5a4c267,d44f8d0e-d73a-4832-a170-330f9efdfd00,b84294d6-c9d6-4527-8661-67d542de60f1,66,31,Falta de accesorios,2024-06-14 23:32:52,2024-06-14 23:32:52
bfaf52a1-a385-4da5-be61-21cf8f08fb72,c94231c5-61a2-4731-ba2d-46657be2adc4,9b0ed163-9c22-4a56-a957-4d1616c322df,162,0,NULL,2024-04-24 00:10:33,2024-04-24 00:10:33
0bfdab1f-a4ac-4a16-b5c1-69807e674a98,fc674cbf-2e52-48ca-bbe7-537c746b2b84,391a006f-e73e-4b3e-bbff-b131be92ff27,10,0,NULL,2024-01-19 17:23:14,2024-01-19 17:23:14
62989f07-b3bd-4205-8679-9aa971c075c3,c1d05bd1-6957-4cc0-8b6d-408799df1716,8e03a347-1a9e-469b-b629-5f2ae5ce712f,183,54,Producto no solicitado,2024-02-21 07:33:13,2024-02-21 07:33:13
c293ad93-4039-4a10-a1cc-2c6a6c7a9aba,fa6c4f06-8457-4f3a-b287-e74b97b9c735,5b0214b0-49b2-4d4b-b153-6826e266890f,80,0,NULL,2024-02-15 00:58:04,2024-02-15 00:58:04
bf241778-55ad-4d66-854b-fb81bf6b9f47,383939c3-ef8b-400e-8398-31e16523a163,a83a2d15-272b-428b-a87e-f90bc5a1e2dd,186,0,NULL,2024-11-19 09:44:53,2024-11-19 09:44:53
1d69d493-f8de-4963-8fb9-faaca3278e8a,92379c65-123c-40e6-a4f8-da49ae0cedc5,7fd03a0c-7fa4-4032-8ba5-da8fd5dd1aed,179,0,NULL,2024-10-15 18:17:19,2024-10-15 18:17:19
3ba78ef8-48b3-4f34-9398-e78e06f5e72e,f9b66f08-c0a5-4652-b87e-69e4cde82e64,3f1f5e2f-fea1-4d49-b621-ae04ba9f6bbe,12,0,NULL,2024-05-06 21:39:35,2024-05-06 21:39:35
3b2dc0d3-cf1d-4cba-a29c-ac8f6f7755f8,c41c1270-1fa4-4385-99e8-557b5b946a31,c8ba88be-4967-47ba-84eb-f27527fada2e,164,0,NULL,2024-03-29 21:22:57,2024-03-29 21:22:57
051ceeb9-82e7-4683-97b8-15c6f2bc4244,6e76de4d-db89-4778-be8c-4d3498d16a2d,2853649e-cc72-4abf-83a5-2839628df536,38,18,Producto mojado,2024-06-08 23:35:03,2024-06-08 23:35:03
3ff3511e-4f83-4a6c-8d70-cf9d02770ffa,4c5d99ca-246a-4e49-9688-487d2769cfeb,8f055db3-39c4-434d-ab57-5916bde5119b,41,0,NULL,2024-05-15 15:58:33,2024-05-15 15:58:33
146a379e-bf8d-4812-8592-f0ea0dc26294,4a424bc6-8830-43f3-adfb-b263582995cc,17fd9e79-f095-4a57-91e6-80a73293c6c8,184,29,Instrucciones en idioma incorrecto,2024-12-26 22:16:42,2024-12-26 22:16:42
2ac51fac-fbed-4d75-a1f6-639077f98364,645c81dd-d03e-43ab-a956-ad7736a3b3ce,9443e130-da55-4861-b11f-3ec14127e6fa,95,36,Temperatura fuera de rango,2024-02-12 07:37:57,2024-02-12 07:37:57
7ec6f10b-da8c-4e1b-9c9b-22e63cf7937c,153a091d-e7e4-4f4a-a1e3-36f783fa2eac,da7d2e30-4c2e-4a38-930e-e7602f13858f,125,0,NULL,2024-02-18 23:41:57,2024-02-18 23:41:57
9c94aaa6-0271-4e49-bb92-f6121bf39be8,60cc918c-2916-4f7b-8a3c-685178f1382b,2853649e-cc72-4abf-83a5-2839628df536,12,0,NULL,2024-10-11 07:03:23,2024-10-11 07:03:23
ee8e9bfd-e7fb-4e46-8748-159766028b7a,06022ff7-630e-4f22-b7b1-6f296abc8388,ff4224ba-ccd2-4f64-9e2e-71121a11a5ab,48,9,Producto usado,2024-03-09 15:07:17,2024-03-09 15:07:17
7b4c18ad-e773-4ede-9200-6292eeb54f83,ccd81258-963a-4ca1-9602-4ec9e15d6a1c,9c122795-2ba1-4eea-8086-5b814e8cea75,76,0,NULL,2024-07-09 00:10:59,2024-07-09 00:10:59
0f1454c4-198a-4b29-82c0-c0cfc8d5eb19,fc674cbf-2e52-48ca-bbe7-537c746b2b84,22e97a6c-50df-4980-800e-a0d61887869f,98,46,Falta de garantía,2024-04-27 21:13:17,2024-04-27 21:13:17
6e06c5c6-46ca-4d94-a836-998a2300a282,28433ba2-1064-47fe-8d74-92f756d4dbbf,41fc308e-2b7a-4430-b238-c2b308e19dd1,82,31,Temperatura fuera de rango,2024-06-06 13:24:24,2024-06-06 13:24:24
f1cb7cb2-d789-4ede-b769-0c93fd191527,4909d4fe-b54e-4580-9184-40f3240658e1,3f1f5e2f-fea1-4d49-b621-ae04ba9f6bbe,133,0,NULL,2024-11-08 12:17:00,2024-11-08 12:17:00
ae295b2b-dd3a-45ea-860a-bd93194b4619,4772fdfd-29ad-458a-9992-a211582e6ab3,41fc308e-2b7a-4430-b238-c2b308e19dd1,117,0,NULL,2024-06-06 14:06:40,2024-06-06 14:06:40
f7470121-9d5a-46cf-ae04-5fcb7fd41809,645c81dd-d03e-43ab-a956-ad7736a3b3ce,6201a160-74fc-4044-909a-77a7909e081d,37,0,NULL,2024-08-14 09:29:31,2024-08-14 09:29:31
1a45cf25-ac26-4e5d-96a3-6621c889da3c,a2305729-06a4-4de7-8ca1-1779d12a78c6,793f1e2b-e0d6-4c77-80cd-4347092bdd66,181,0,NULL,2024-05-27 20:12:32,2024-05-27 20:12:32
59fe1ac4-c164-4be2-84a4-fd14eef8c124,0be903e8-2306-4498-8583-e8bbbc51a380,5e6005b6-0b86-4bd3-bfad-ab52daee5533,67,27,Temperatura fuera de rango,2024-05-18 23:13:06,2024-05-18 23:13:06
4d64d6c1-ea1a-486d-b300-a630b69a3b91,6ea5c188-108f-4373-8707-b80b45beb91e,3f1f5e2f-fea1-4d49-b621-ae04ba9f6bbe,117,0,NULL,2024-08-02 00:11:46,2024-08-02 00:11:46
aacdc04d-bda2-421e-949d-6877ee223c15,01fa8bf9-4c1e-42c5-bf27-62503bdd268c,c6cb8880-1dc6-4ce5-af7e-ec4a41b66dba,186,0,NULL,2024-03-21 11:58:16,2024-03-21 11:58:16
cf35e179-0393-45ea-bfd8-354fea120d34,92379c65-123c-40e6-a4f8-da49ae0cedc5,60af8c39-b58c-4394-b30d-119371556725,106,0,NULL,2024-05-11 21:19:13,2024-05-11 21:19:13
53a83375-7fdf-4354-809e-c963350c2f5d,28433ba2-1064-47fe-8d74-92f756d4dbbf,3bb89290-a3c6-4d38-a0a0-9d69340a00f3,46,0,NULL,2024-08-07 15:49:44,2024-08-07 15:49:44
d9d4a34d-b4b0-433f-a06a-2e6c0914e1bc,6e76de4d-db89-4778-be8c-4d3498d16a2d,8f93ee61-8743-4cc3-a32e-56b7ca517e4b,159,0,NULL,2024-10-25 23:03:46,2024-10-25 23:03:46
66257f5f-2579-4f94-808c-18e97ac27931,cdce020b-bd00-491d-a060-6b190589bd28,dc5f5a35-63f7-43cb-b07d-60f48b65222e,23,0,NULL,2024-10-02 15:49:19,2024-10-02 15:49:19
950ae855-d271-4615-afa1-789bcc4c1508,e32e3caf-9c59-42a2-9c58-8efefaeec0c0,dbd36944-0406-4645-881b-1580f22cf728,190,48,Producto no solicitado,2024-10-18 19:44:15,2024-10-18 19:44:15
8cc604ae-7d6a-48f3-b923-08f7cbe66c9c,88e5dcdb-230c-46ac-ab3c-745948f46e53,de5ef3d3-769b-4316-92ff-b6aab62c9517,167,48,Producto con daño visible,2024-12-01 16:12:59,2024-12-01 16:12:59
0ef1f56e-50d9-4b9d-9ec0-ab864cfe47cb,25603403-12a6-42f9-ad31-372ad6dd154c,5b6fbfa5-54a9-4780-85b0-3a96bb8d3184,72,0,NULL,2024-11-15 21:16:39,2024-11-15 21:16:39
d5d6d339-c659-4ea6-86c9-9090a1bbc48f,48113246-13c2-4141-9ce1-9c2acbb53df3,19c4f13e-2901-48fb-915d-aaed0b8a3523,153,33,Instrucciones en idioma incorrecto,2024-08-06 02:22:40,2024-08-06 02:22:40
7cd05a26-86ed-49ff-991c-bd7e9ff5b2f6,0315b42b-b771-43ab-b926-ccd54d24d663,c2ce37d6-e8c4-4bee-afcb-72817cc3224d,200,99,Presentación diferente,2024-01-14 20:03:42,2024-01-14 20:03:42
1eb78419-a655-4d54-a057-26f782c14d94,7485c9b7-07c6-41dc-8ad7-d48094c16811,9773fca8-4eca-4d1d-9f4b-51ee90911df7,89,0,NULL,2024-11-04 10:47:27,2024-11-04 10:47:27
4b276bb8-df45-46e9-adf3-8c6bae11e373,9b5f1123-0cc0-4bd5-a51d-99d299bc764a,1eb27fcd-6565-4d2d-8e79-7b050745b780,76,0,NULL,2024-07-01 12:34:55,2024-07-01 12:34:55
f160d313-a700-4254-a31a-05d7bacd80a5,221bcc56-94aa-47da-bf60-f173a718775d,41fc308e-2b7a-4430-b238-c2b308e19dd1,159,0,NULL,2024-03-15 14:16:30,2024-03-15 14:16:30
d8e559f1-4512-4862-aea6-824e4a0e83ce,e32e3caf-9c59-42a2-9c58-8efefaeec0c0,a06c2723-b492-4266-8a1f-644d7ae100b7,4,0,NULL,2024-07-27 07:33:04,2024-07-27 07:33:04
8309dd82-6da2-49b5-b6d0-9bc172a43911,88085017-66fe-4bbc-b8fb-b142ef062f6e,75d9ae03-3ccd-4397-a14f-434574e4c0ca,101,19,Falta de piezas,2024-02-05 08:35:04,2024-02-05 08:35:04
b4186ccf-d108-440d-8e19-26346658f846,06022ff7-630e-4f22-b7b1-6f296abc8388,d8df2d8b-4641-4a88-afb0-fc7b098cfc88,124,0,NULL,2024-10-05 06:13:38,2024-10-05 06:13:38
85a796e2-4d94-49a3-89e7-4b0990c15820,c3969da6-ca02-4069-978f-bba2c28b4af9,ffc57cdf-e33d-475e-835e-2f0fc9a3ea27,11,0,NULL,2024-11-29 19:37:28,2024-11-29 19:37:28
21167c00-b86a-4fdc-b9ad-b2a4d381c9b0,7485c9b7-07c6-41dc-8ad7-d48094c16811,aa2c924b-b5d2-424e-8fbc-7e109f591f61,121,50,Instrucciones en idioma incorrecto,2024-09-03 15:31:59,2024-09-03 15:31:59
d39e7622-4982-40c7-a8e3-570f8268e495,a2305729-06a4-4de7-8ca1-1779d12a78c6,184d3f29-c09d-4959-88a1-d697fe4e1c94,56,0,NULL,2024-10-16 20:29:04,2024-10-16 20:29:04
b0274c46-5697-4e22-ad4e-a5fdc5cbaf08,383939c3-ef8b-400e-8398-31e16523a163,aed19491-b160-4638-9d24-7c9ad72cca1d,16,0,NULL,2024-01-11 06:45:37,2024-01-11 06:45:37
578171f4-e609-42fb-8c5e-d0bc54a37adf,41e1a3c6-0222-4ea5-8648-7f4404748b9b,5ca336c0-6957-423c-a739-4298d2c84868,27,0,NULL,2024-07-27 23:36:30,2024-07-27 23:36:30
9a826ddb-90d4-47f1-a683-3f6522ec3f86,06022ff7-630e-4f22-b7b1-6f296abc8388,b149aa84-b846-4361-baec-5c9fd97b2512,192,0,NULL,2024-01-22 12:50:41,2024-01-22 12:50:41
1da5e2b3-154c-4c9f-8988-265258ad7bae,23a474b0-0c69-4a92-b82f-ec3a4a5ba71b,3d9dffca-c1ac-49b8-9ee5-dcd2c5c27eb1,44,10,Falta de garantía,2024-04-15 11:11:19,2024-04-15 11:11:19
5739547e-0ea9-443d-a0bd-af28562c7a31,ded47764-21eb-401d-a1ac-1358b99de386,65bdac90-9655-45b9-9179-a7da2a67cf7c,65,22,Producto usado,2024-08-19 09:25:57,2024-08-19 09:25:57
426b08f2-61bb-4b5a-b901-2f2cfd387892,496436a4-cf81-4839-9557-7abf9391feb8,e10ef8da-9d92-401d-8bde-37c51b0dda27,71,0,NULL,2024-08-11 06:37:13,2024-08-11 06:37:13
9ae6a5b7-2e19-45c0-bde1-ee11c0f03ac5,a14dc489-405b-4763-86a0-dea10247f8e9,fc3a3aeb-8c50-4d2c-9d45-1f55c3981893,19,4,Instrucciones en idioma incorrecto,2024-09-16 03:25:38,2024-09-16 03:25:38
22fae0de-77c1-4b26-b478-33ffcc0eb8cf,dc9f269a-d3c4-4f20-8da4-604de91dad89,174d0fb1-3fff-41d6-80b6-5d38c091d886,97,0,NULL,2024-08-11 17:13:13,2024-08-11 17:13:13
3b8b402f-8ebf-48d5-ad24-fec1e50134aa,496436a4-cf81-4839-9557-7abf9391feb8,c2ce37d6-e8c4-4bee-afcb-72817cc3224d,166,0,NULL,2024-05-12 11:14:09,2024-05-12 11:14:09
25df59a6-4d61-40d3-8f16-df78f0cc28fa,e49ce3e7-d79f-4590-8d7d-2e76518703ff,3bb89290-a3c6-4d38-a0a0-9d69340a00f3,99,43,Falta de piezas,2024-05-21 11:10:21,2024-05-21 11:10:21
8e3e9b8c-cd76-4283-84cc-317aee6a3898,92379c65-123c-40e6-a4f8-da49ae0cedc5,cc22b3c1-081a-4bb2-bec8-2f9e04572f7a,119,51,Embalaje inadecuado,2024-11-16 13:58:07,2024-11-16 13:58:07
3771299f-4c76-4245-97db-7515dd08e393,6ea5c188-108f-4373-8707-b80b45beb91e,4dce5902-5ae6-49ad-ab5b-de9182504632,55,0,NULL,2024-05-02 00:01:45,2024-05-02 00:01:45
70868a59-bbc1-4390-b55c-8b95e886e58c,dc9f269a-d3c4-4f20-8da4-604de91dad89,21fc6de8-fada-44d5-b2e3-7c255d9106b8,133,42,Producto usado,2024-05-28 02:07:58,2024-05-28 02:07:58
a7a581e0-1e56-4bd2-bc41-18858730b33a,dc9f269a-d3c4-4f20-8da4-604de91dad89,12b36eea-e1ce-49e0-9157-16f7b1ce2e00,58,0,NULL,2024-04-01 17:28:05,2024-04-01 17:28:05
00095981-43eb-42ba-88e0-68879196cbcf,4fd2e6e1-bfea-4da9-bc79-6bbe56ec1fda,4a0dcd87-087d-4605-9077-e446682750af,30,6,Etiquetado incorrecto,2024-03-05 03:43:06,2024-03-05 03:43:06
c9236fb9-df0c-415f-bffc-5a7a17464134,c1d05bd1-6957-4cc0-8b6d-408799df1716,da7d2e30-4c2e-4a38-930e-e7602f13858f,118,55,Especificaciones no cumplidas,2024-03-12 06:30:47,2024-03-12 06:30:47
025c03e6-107b-4910-9a41-7d425ee33102,3332a557-7faf-436e-96e0-362bdb845f29,af668fe1-fb9c-448a-8ca8-c6a7fe894df1,93,4,Falta de documentación,2024-09-18 14:48:47,2024-09-18 14:48:47
40dd4e59-5c03-4414-af89-7c250c061529,0315b42b-b771-43ab-b926-ccd54d24d663,32fc8fe7-cd55-4cd7-9365-f232d4a9723e,65,9,Producto abierto,2024-09-02 14:07:47,2024-09-02 14:07:47
ddc85604-9680-49fe-9200-442575773a98,153a091d-e7e4-4f4a-a1e3-36f783fa2eac,7fd03a0c-7fa4-4032-8ba5-da8fd5dd1aed,38,0,NULL,2024-01-30 11:28:08,2024-01-30 11:28:08
8c5a6b84-b86c-439c-b6dc-ecfe552a5606,adfaca19-f364-4b27-b9b0-9ccf2a7bf8db,a06c2723-b492-4266-8a1f-644d7ae100b7,162,0,NULL,2024-06-20 12:33:45,2024-06-20 12:33:45
92fb3e27-6ca9-44cc-8755-3bdd272e21c0,321390fd-e8b5-497b-b040-c3161c0b551d,631c6bf0-807a-4747-82ee-cc2ee9ba36b8,21,0,NULL,2024-04-15 21:09:04,2024-04-15 21:09:04
30d508a4-24d2-4140-aaee-9eb7b16336a6,383939c3-ef8b-400e-8398-31e16523a163,c6cb8880-1dc6-4ce5-af7e-ec4a41b66dba,24,6,Producto con daño visible,2024-09-14 23:27:09,2024-09-14 23:27:09
f6ef338f-08e2-46f6-b080-4222d9c23fd6,0dccee39-74a5-48c0-9cf3-d86d989758f0,404901ae-7c76-4ebc-ad3a-fad314e0eb7e,72,0,NULL,2024-04-02 07:08:21,2024-04-02 07:08:21
b67d7ae3-35ee-42f1-8cda-8b3d3908089a,5706db6e-e683-45b9-9a41-1af01c33214e,4a0dcd87-087d-4605-9077-e446682750af,44,9,Embalaje inadecuado,2024-12-21 18:35:03,2024-12-21 18:35:03
89f3c81f-6118-4588-a030-19b2d680a851,48113246-13c2-4141-9ce1-9c2acbb53df3,1910b2e7-96a5-4039-bf70-0e6770f607cd,143,53,Producto vencido,2024-03-06 09:50:14,2024-03-06 09:50:14
adcccf4a-7554-454f-8ab2-5feb3a80db10,a2ac9b88-f612-4c62-a726-89d708872234,5b6fbfa5-54a9-4780-85b0-3a96bb8d3184,19,0,NULL,2024-09-15 14:29:15,2024-09-15 14:29:15
267783f7-a799-4d1f-90d6-aa5565446226,ded47764-21eb-401d-a1ac-1358b99de386,861046a6-1729-4bb6-9464-e3b1d42c39a7,184,12,Producto mojado,2024-12-15 22:35:55,2024-12-15 22:35:55
4446b9da-a5b5-4cd5-8c58-2658975252d3,a233b83d-efa6-4359-b031-9589f2404eda,5acd65ae-9db5-43e8-9a1e-bfd868e6996d,90,0,NULL,2024-07-05 03:39:04,2024-07-05 03:39:04
dda33c61-29b6-41cd-9d2d-cf1f3821e7ef,a22cedaf-04e2-4a23-9869-8b0b9f1f7fec,8e03a347-1a9e-469b-b629-5f2ae5ce712f,125,43,Producto con daño visible,2024-12-17 00:50:25,2024-12-17 00:50:25
d8543dc8-ff7e-4e11-87bf-f23463f6e06d,25603403-12a6-42f9-ad31-372ad6dd154c,660fb586-b29d-44da-9911-898f70ced318,149,55,Embalaje inadecuado,2024-01-26 22:56:10,2024-01-26 22:56:10
f04528d2-9c4e-4b52-9532-8ddf3b3c831a,c1d05bd1-6957-4cc0-8b6d-408799df1716,5b6fbfa5-54a9-4780-85b0-3a96bb8d3184,133,18,Embalaje inadecuado,2024-08-24 06:08:16,2024-08-24 06:08:16
353ebe4a-7f24-4ea0-a86e-63044532b025,dc9f269a-d3c4-4f20-8da4-604de91dad89,ecdc4ec0-7d45-47e5-933c-95cc6be3ee8d,162,0,NULL,2024-09-19 20:19:08,2024-09-19 20:19:08
c3c9dbe3-e290-4430-bfa4-b0fe7e8aab23,0623ffb6-81a8-45c0-bbaf-4e2ac79de52d,a06c2723-b492-4266-8a1f-644d7ae100b7,119,0,NULL,2024-01-01 22:05:55,2024-01-01 22:05:55
bfb57222-0ee2-4bd8-876e-761360bf1013,88e5dcdb-230c-46ac-ab3c-745948f46e53,41fc308e-2b7a-4430-b238-c2b308e19dd1,34,0,NULL,2024-08-05 01:30:34,2024-08-05 01:30:34
fd2b1929-f168-4648-96b9-e7ee08353983,4772fdfd-29ad-458a-9992-a211582e6ab3,2dfbb22a-07bb-40d0-8787-44a25eda0fd3,196,0,NULL,2024-12-13 22:40:40,2024-12-13 22:40:40
146bad35-cc33-4d6f-981a-ed19275f7255,df0810ce-bc34-4300-9fcf-e2a7698a24c1,b7354892-bb3d-41af-802d-4f03910d386d,15,0,NULL,2024-08-25 12:54:41,2024-08-25 12:54:41
9e467b5b-28e1-4a5b-816e-c57fb878f21b,ded47764-21eb-401d-a1ac-1358b99de386,19d299b6-6def-419b-a201-7b99bfd4352a,97,0,NULL,2024-02-18 08:43:43,2024-02-18 08:43:43
9884ffc8-3483-43f3-a2b9-6564435088d3,4a424bc6-8830-43f3-adfb-b263582995cc,5ca336c0-6957-423c-a739-4298d2c84868,181,0,NULL,2024-10-20 00:57:52,2024-10-20 00:57:52
4b0a725c-a977-4029-b663-f237b556151a,6ea5c188-108f-4373-8707-b80b45beb91e,bec16c90-841d-40aa-9914-f39a80531264,69,0,NULL,2024-04-15 23:29:30,2024-04-15 23:29:30
439de9e3-0cfb-4161-9fae-93308e11e5b0,895395dc-237f-461c-98da-840807c984b6,861046a6-1729-4bb6-9464-e3b1d42c39a7,82,36,Presentación diferente,2024-12-31 14:02:35,2024-12-31 14:02:35
a42d0dbe-7406-4557-90ba-c5cec1a5f95b,4fd2e6e1-bfea-4da9-bc79-6bbe56ec1fda,8858df6b-f0ca-49e4-b838-b978be31164c,175,0,NULL,2024-05-17 01:27:54,2024-05-17 01:27:54
3dba279c-4f0b-4238-8d75-c0d6c7cb47b7,50a3048b-d00e-48ec-8442-88619515d922,2b504043-4a3f-43ce-b588-56dfcaf6544d,191,0,NULL,2024-07-11 13:04:25,2024-07-11 13:04:25
d4a5f5c3-fd43-44b7-bfb6-caa354f0dbea,c41c1270-1fa4-4385-99e8-557b5b946a31,361bec61-b3d4-4846-b799-01b9da7d6e6a,104,0,NULL,2024-11-01 02:31:14,2024-11-01 02:31:14
c9eb968b-aee3-4368-bb78-ec85fd6e5dbd,6d5d5209-abb7-4cb5-865e-49b329a9e117,9a932f7f-3961-4ea2-8578-d56ce403013a,159,11,Mal olor,2024-03-26 14:01:24,2024-03-26 14:01:24
b52677ce-2eac-4805-b78f-61a01118ff8e,496436a4-cf81-4839-9557-7abf9391feb8,1910b2e7-96a5-4039-bf70-0e6770f607cd,192,33,Producto no solicitado,2024-03-13 13:29:23,2024-03-13 13:29:23
c212a9a5-43f6-4109-9240-18199325a620,25603403-12a6-42f9-ad31-372ad6dd154c,6201a160-74fc-4044-909a-77a7909e081d,125,18,Especificaciones no cumplidas,2024-11-15 03:53:22,2024-11-15 03:53:22
c87592d0-9683-4884-a194-da5dfada3a13,321390fd-e8b5-497b-b040-c3161c0b551d,85a11656-3bae-40f1-8960-19491fa7e848,173,0,NULL,2024-11-19 00:49:26,2024-11-19 00:49:26
19c8393d-76bc-43fe-873b-02b2d44def0c,fa6c4f06-8457-4f3a-b287-e74b97b9c735,d6f808f4-1a0e-435e-9853-191005ef3d95,87,0,NULL,2024-07-25 19:56:11,2024-07-25 19:56:11
559126ab-cb3a-4015-b02d-6bbf0cd0308b,0fe8153d-373b-43f6-bfa8-a37d8c7d649b,0d57b1dc-8a20-410e-8128-99dd4c483445,50,0,NULL,2024-04-22 09:59:23,2024-04-22 09:59:23
545c9e3c-928e-4df2-8787-5798e27e5485,62a8d536-5c76-4462-889a-296047616232,e38450bb-fa01-46fc-a0d6-a14bd9d69a71,89,0,NULL,2024-03-02 11:53:38,2024-03-02 11:53:38
f6451afe-e76e-4589-b9c5-2b98c18682b8,321390fd-e8b5-497b-b040-c3161c0b551d,e38450bb-fa01-46fc-a0d6-a14bd9d69a71,78,0,NULL,2024-11-15 09:32:50,2024-11-15 09:32:50
a2c8ede6-5b96-40a3-a5ee-ffb53185b08f,1f04b2c5-0d56-43d8-8e9e-af24abb2e430,fef20e21-b3b9-4cf7-b337-262950af9af9,197,0,NULL,2024-03-06 17:56:13,2024-03-06 17:56:13
9ce162dc-8ffc-4c82-8ec2-33c26bea9d2a,d44f8d0e-d73a-4832-a170-330f9efdfd00,a27da211-167e-42f4-acd1-71ec0d2fc0c5,173,0,NULL,2024-09-25 05:36:18,2024-09-25 05:36:18
251262bf-e017-483d-9456-64de91d03887,adfaca19-f364-4b27-b9b0-9ccf2a7bf8db,78304d62-452e-4ea1-8a98-622116f550e9,14,0,NULL,2024-06-24 08:14:18,2024-06-24 08:14:18
67ca0d3d-b4c7-4b09-afa4-2e7b6202a9e3,4fd2e6e1-bfea-4da9-bc79-6bbe56ec1fda,df55e401-847b-4f89-afaa-26b6921c67d8,197,88,Etiquetado incorrecto,2024-01-20 12:43:18,2024-01-20 12:43:18
f70388f6-203f-40a3-a4e6-11c77a28d505,e49ce3e7-d79f-4590-8d7d-2e76518703ff,f237ab4e-125b-4816-b281-aae30e8b4e0b,73,0,NULL,2024-10-11 16:22:00,2024-10-11 16:22:00
d08b1e59-a078-4e25-9a02-65d69efe8f25,14c59058-db0c-4de2-9bd2-79138faecb02,c285ce4a-e1cc-46a9-a927-68a60b212c30,192,0,NULL,2024-07-02 10:41:58,2024-07-02 10:41:58
2f920f05-f7a8-48a9-ae8a-280cbfcb96a4,153a091d-e7e4-4f4a-a1e3-36f783fa2eac,f02080bf-e153-4857-8692-5e132d83bab6,185,0,NULL,2024-02-08 15:27:51,2024-02-08 15:27:51
d726bb19-61bc-4d2a-9e17-7dc292e651fc,4a424bc6-8830-43f3-adfb-b263582995cc,1eb27fcd-6565-4d2d-8e79-7b050745b780,117,19,Producto abierto,2024-02-21 20:24:21,2024-02-21 20:24:21
efb8dd50-eb8e-42cc-9b5b-3dcfa3ccec59,adfaca19-f364-4b27-b9b0-9ccf2a7bf8db,586fd3b1-5f95-48a1-addb-e1d0ab5bf5ec,47,0,NULL,2024-07-22 19:02:31,2024-07-22 19:02:31
