id_vehiculo,placa,marca,modelo,año,color,tipo_vehiculo,capacidad_carga,capacidad_combustible,estado_vehiculo,numero_soat,fecha_vencimiento_soat,gps_imei,gps_estado,id_usuario
0e5c3291-26af-4da7-93d9-d26200d6f402,CKQ-695,Nissan,Frontier,2022,Plata,camion,24.8,256.8,False,SOA-294,2024-12-31,GPS-540,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
696d4113-3012-4204-a63a-7073722aeb3e,LGT-109,Nissan,Frontier,2018,Gris,camioneta,18.6,256.8,True,SOA-490,2024-12-31,GPS-578,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
f89aa601-2e09-480f-9b12-0c714404922d,WJN-484,Toyota,Hilux,2022,Negro,camion,6.1,318.0,False,SOA-672,2024-12-31,GPS-510,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
721bcecb-ec89-41da-a09c-14be31ad2431,QBF-259,Mercedes-Benz,Actros,2022,Plata,camion,9.2,193.6,True,SOA-982,2024-12-31,GPS-307,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
3402851f-7d7e-4b58-a2c5-d5b1915bdbd8,FJC-592,Mercedes-Benz,Actros,2018,Blanco,camion,8.9,444.2,False,SOA-074,2024-12-31,GPS-225,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
8ea9b2ce-9421-43f3-8045-c76facbde048,OOV-641,Hino,300,2018,Plata,camioneta,18.2,589.4,True,SOA-671,2024-12-31,GPS-341,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
03800ba0-bc43-4f41-a984-3b646fb2793e,ZDI-151,Hyundai,HD65,2019,Negro,camion,2.0,426.8,False,SOA-654,2024-12-31,GPS-340,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
5bb9dcf9-9c78-46b5-8e94-bf352516d74c,YJY-285,Chevrolet,S10,2022,Negro,camion,9.4,119.6,False,SOA-713,2024-12-31,GPS-439,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
b7bd33cc-3304-45e4-bab1-c6f83cd17ba7,LLC-553,Hino,300,2018,Rojo,camion,8.1,236.8,True,SOA-861,2024-12-31,GPS-640,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
e1b3eadc-5f14-4c1f-b44c-842e12a49f8f,ZNC-957,Nissan,Frontier,2023,Azul,camion,24.2,502.0,False,SOA-590,2024-12-31,GPS-176,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
5824c09d-8849-4571-8f54-d1c0ef86591d,LCN-158,Nissan,Frontier,2022,Verde,camion,12.2,519.3,False,SOA-615,2024-12-31,GPS-569,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
d1012959-c059-45cc-83fd-2f46bada9c03,GKQ-724,Hino,300,2022,Blanco,camioneta,21.7,60.6,False,SOA-288,2024-12-31,GPS-495,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
f585af57-99d3-4f83-8063-eb280067bc74,KVE-624,Hino,300,2020,Blanco,camion,6.1,444.4,True,SOA-331,2024-12-31,GPS-595,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
dfc98b08-0855-42e9-a159-7efc93f65779,YGT-352,Nissan,Frontier,2021,Verde,camioneta,4.2,726.1,True,SOA-000,2024-12-31,GPS-417,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
bc360072-42a5-42a4-bd3c-53df2140b55e,JRI-525,Volvo,FH16,2020,Plata,camion,11.6,255.4,False,SOA-693,2024-12-31,GPS-243,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
37bfb944-67f1-464f-b33c-a4c4d751dd2b,RJQ-676,Hino,300,2023,Negro,camion,11.4,66.3,True,SOA-887,2024-12-31,GPS-473,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
96ac21e2-bd98-4de6-88eb-deb175964f35,WYT-330,Hyundai,HD65,2022,Negro,camion,4.9,153.8,False,SOA-965,2024-12-31,GPS-274,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
f59d4b61-0277-414a-acda-f5b24b84826e,PNZ-594,Toyota,Hilux,2020,Amarillo,camion,22.4,113.6,True,SOA-206,2024-12-31,GPS-983,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
631e5621-5ac9-47e4-b5b9-5ef3ab233188,SSO-127,Hyundai,HD65,2020,Verde,camion,4.1,712.6,False,SOA-899,2024-12-31,GPS-139,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
613553c3-ad83-4abc-b441-e113e310fa99,POY-851,Hyundai,HD65,2021,Negro,camion,1.7,417.6,True,SOA-802,2024-12-31,GPS-694,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
3b4204c7-a222-4c8b-8630-dc7d413ead75,ORS-960,Isuzu,NQR,2018,Verde,camion,14.2,482.5,False,SOA-118,2024-12-31,GPS-875,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
c696847c-2508-4e6f-b2dd-26bd9e5061d1,PGA-913,Volvo,FH16,2020,Plata,camion,5.8,332.1,True,SOA-077,2024-12-31,GPS-278,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
d22f968b-e2fb-43bf-b243-610b1701f0c2,BQF-530,Volvo,FH16,2020,Negro,camion,4.6,270.6,True,SOA-535,2024-12-31,GPS-736,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
23202ee3-eb93-43fd-9442-b4ff5c46cd0b,XJF-792,Hino,300,2022,Azul,camioneta,21.2,461.2,False,SOA-196,2024-12-31,GPS-763,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
35c46fd5-0f32-44c4-b8ac-47693a2588e5,EBH-752,Isuzu,NQR,2020,Verde,camion,11.6,109.0,False,SOA-139,2024-12-31,GPS-377,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
ae5332ae-03aa-44c7-8895-5d806a87b809,OPQ-082,Volvo,FH16,2019,Amarillo,camioneta,19.6,393.2,True,SOA-717,2024-12-31,GPS-894,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
1a432a97-2716-4eff-afd6-f0e8f7c0ab86,TGF-253,Ford,Ranger,2023,Gris,camioneta,10.4,726.9,False,SOA-533,2024-12-31,GPS-434,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
33ef13ed-9184-4960-81a9-c4dafc7409f0,NEX-483,Mercedes-Benz,Actros,2020,Rojo,camion,3.5,731.4,False,SOA-238,2024-12-31,GPS-453,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
2a236a8c-cf24-46a8-b3ee-362099f16e7c,LZY-735,Volvo,FH16,2020,Amarillo,camioneta,6.9,492.3,False,SOA-296,2024-12-31,GPS-427,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
a4e79d93-2078-4918-a834-67b32b2ccf36,SLT-053,Hino,300,2023,Rojo,camion,9.9,280.7,True,SOA-367,2024-12-31,GPS-683,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
58706c08-7ced-4ded-b479-d261d0c7420a,OJG-287,Chevrolet,S10,2018,Gris,camioneta,10.5,239.6,True,SOA-337,2024-12-31,GPS-115,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
88b9bfa1-3982-4772-a533-f579e6e67868,FLW-852,Nissan,Frontier,2018,Verde,camioneta,5.0,602.0,True,SOA-296,2024-12-31,GPS-827,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
a2f434db-763d-4551-b723-105627a9583f,EMB-517,Hyundai,HD65,2022,Gris,camioneta,18.5,314.4,True,SOA-474,2024-12-31,GPS-482,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
bbd38b6f-8352-4e8f-a810-73d610f9b20f,EBP-839,Mitsubishi,Fuso,2020,Blanco,camioneta,22.5,754.5,False,SOA-681,2024-12-31,GPS-552,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
69a97947-d2e8-4415-b5bf-855c1cb6d305,MUM-280,Toyota,Hilux,2019,Rojo,camioneta,24.4,307.8,True,SOA-089,2024-12-31,GPS-103,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
be00d1c7-c685-4cbb-a934-cdf9fbefd9d7,ALU-153,Nissan,Frontier,2018,Blanco,camion,20.4,477.0,False,SOA-133,2024-12-31,GPS-741,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
b891cddd-095f-45df-8256-93837f01ad7c,HKT-831,Nissan,Frontier,2020,Azul,camioneta,8.8,524.7,False,SOA-552,2024-12-31,GPS-738,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
cf411a0a-2728-4d92-9fa3-9919ce4ffed6,OJV-582,Toyota,Hilux,2022,Amarillo,camioneta,11.3,639.5,False,SOA-850,2024-12-31,GPS-847,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
3938e2e7-a078-45cd-91ca-ed283591b6fd,QOW-115,Chevrolet,S10,2021,Gris,camioneta,16.5,129.7,False,SOA-123,2024-12-31,GPS-953,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
69e7c3ac-c023-4822-83fa-4da98aeb2b73,ZPA-424,Chevrolet,S10,2022,Gris,camion,6.4,641.5,False,SOA-479,2024-12-31,GPS-781,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
1e2d97bd-c126-4213-b0fc-dcb6472f4bf0,CKM-236,Mercedes-Benz,Actros,2021,Amarillo,camioneta,7.8,450.9,True,SOA-100,2024-12-31,GPS-912,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
a483083b-02ab-4b19-916b-6d10a34e84d1,BCH-010,Volvo,FH16,2019,Amarillo,camioneta,18.1,137.0,True,SOA-488,2024-12-31,GPS-635,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d91f4395-45d2-4391-8344-246786f162cb,RTZ-977,Nissan,Frontier,2019,Rojo,camioneta,19.4,349.2,False,SOA-397,2024-12-31,GPS-305,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
1c95524a-5057-482e-ab20-c4897458a34f,IIP-199,Mitsubishi,Fuso,2019,Gris,camioneta,3.1,744.6,False,SOA-016,2024-12-31,GPS-939,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
5c398571-4fde-43d7-9600-cc7539cd3b7a,RQO-973,Volvo,FH16,2023,Blanco,camion,2.4,631.3,False,SOA-373,2024-12-31,GPS-266,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
66e03a46-28fe-4dba-aec2-b6fb4330fab7,JNI-302,Nissan,Frontier,2023,Negro,camion,6.6,138.2,True,SOA-784,2024-12-31,GPS-844,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
3db98df7-3299-40e3-9e32-b8c8b39c5119,XUS-999,Mitsubishi,Fuso,2020,Amarillo,camioneta,10.9,687.4,True,SOA-658,2024-12-31,GPS-251,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
c3b06f5a-794c-4004-9819-8ca37f1fdd92,QRT-292,Hino,300,2018,Azul,camion,20.2,292.0,False,SOA-959,2024-12-31,GPS-608,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
a656c4d9-24a6-4384-93ed-509181ddb325,QFW-264,Volvo,FH16,2019,Azul,camioneta,24.8,540.4,True,SOA-987,2024-12-31,GPS-529,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
a8b6b2e4-0806-4857-beb3-cd4a376673b1,LEL-924,Mitsubishi,Fuso,2018,Blanco,camioneta,9.0,316.9,False,SOA-861,2024-12-31,GPS-271,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
3808aec6-6d7e-47f2-b29a-8381343c0901,OXL-220,Toyota,Hilux,2018,Rojo,camion,24.4,160.0,False,SOA-833,2024-12-31,GPS-819,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
f0b4c2d6-9fd3-4b49-804c-762e6b54868c,HLO-731,Toyota,Hilux,2020,Verde,camioneta,4.1,362.6,False,SOA-095,2024-12-31,GPS-368,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
c58f5cc3-0a00-4eaa-bad6-69fd773bfa41,YXG-159,Mitsubishi,Fuso,2022,Negro,camioneta,5.2,613.5,False,SOA-989,2024-12-31,GPS-850,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
c4264fa8-26c8-44e9-a2f0-c149ced0b88e,XTP-559,Isuzu,NQR,2019,Rojo,camion,12.9,60.9,True,SOA-622,2024-12-31,GPS-866,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
1a6e7529-1ce9-492e-bb66-8a29007a5a54,DEV-939,Mercedes-Benz,Actros,2019,Amarillo,camion,1.8,167.7,True,SOA-782,2024-12-31,GPS-802,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
c183e242-bc67-47bc-a693-211b930488d7,VZS-400,Hino,300,2021,Blanco,camion,10.4,748.5,False,SOA-119,2024-12-31,GPS-416,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
9be14c35-557e-4926-b102-79a94a5d6b93,NZW-800,Mitsubishi,Fuso,2022,Amarillo,camion,17.7,732.7,False,SOA-512,2024-12-31,GPS-654,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
20b35ea5-0a91-47b5-9c99-cfae7dc4bb20,DPI-421,Volvo,FH16,2018,Verde,camion,5.3,394.9,True,SOA-130,2024-12-31,GPS-283,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
7d8f6e97-4933-4412-a506-e7daa9033e56,VRT-918,Hino,300,2021,Blanco,camion,19.4,151.4,False,SOA-686,2024-12-31,GPS-893,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
787c4b75-a7ad-454d-9e77-84815e3d4d90,FOB-939,Isuzu,NQR,2022,Gris,camioneta,5.4,246.5,True,SOA-831,2024-12-31,GPS-275,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
2bce92e9-ec7b-4984-b754-6bcb40dfeecc,ZTT-309,Mitsubishi,Fuso,2022,Negro,camioneta,15.1,529.4,True,SOA-326,2024-12-31,GPS-220,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
bf7c97b8-5879-4e80-9a81-8255b24f1887,LEL-894,Mercedes-Benz,Actros,2023,Azul,camion,10.5,723.5,True,SOA-638,2024-12-31,GPS-801,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
006a50b7-c367-4527-b1be-e5045198d812,BRP-093,Isuzu,NQR,2020,Plata,camioneta,22.0,243.5,False,SOA-651,2024-12-31,GPS-644,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
af4f8d37-556c-4066-8ee9-806f531f73eb,SAF-726,Nissan,Frontier,2023,Azul,camioneta,11.7,344.3,False,SOA-055,2024-12-31,GPS-869,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
06e45f2e-7579-4b98-ad99-1b1a952513c5,TTA-160,Ford,Ranger,2021,Plata,camion,7.6,391.3,False,SOA-821,2024-12-31,GPS-664,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7b124727-659d-42f8-b83a-5194c2c2647a,XKO-508,Toyota,Hilux,2020,Azul,camion,22.6,446.2,True,SOA-554,2024-12-31,GPS-630,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
00a7f713-fbc9-467c-8330-e61c2a6c1c39,FCM-419,Nissan,Frontier,2021,Azul,camioneta,5.3,71.6,True,SOA-367,2024-12-31,GPS-307,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
9879846a-7449-4627-a13a-dd125359c58d,XQJ-798,Chevrolet,S10,2022,Blanco,camion,8.6,462.7,False,SOA-473,2024-12-31,GPS-847,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
d5a54d9c-ea22-4c94-a0d5-fb26115dbd92,AWR-332,Toyota,Hilux,2022,Amarillo,camioneta,22.8,539.6,False,SOA-601,2024-12-31,GPS-447,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
cc143697-3d6d-44e7-865f-05812713e6e0,IBL-668,Toyota,Hilux,2018,Rojo,camion,13.2,585.5,False,SOA-413,2024-12-31,GPS-952,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
57eb56a0-5d98-48b1-9f38-564518a133a9,JMR-936,Nissan,Frontier,2021,Azul,camioneta,16.3,691.8,True,SOA-481,2024-12-31,GPS-546,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
677dd80a-42a1-4fe6-8db7-2dfe682bd4b0,TQV-771,Isuzu,NQR,2019,Blanco,camion,15.0,326.1,False,SOA-858,2024-12-31,GPS-315,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
c4069df4-ffaf-4599-a273-b84aa5e9196f,DSM-017,Mercedes-Benz,Actros,2020,Verde,camioneta,9.7,410.1,True,SOA-405,2024-12-31,GPS-857,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
21674c3a-cc9c-49f4-8b57-17d5b967943e,MJJ-785,Hino,300,2021,Azul,camioneta,18.8,760.9,True,SOA-863,2024-12-31,GPS-274,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
350622d4-1a9c-4443-a44f-e84bdf633c83,HZN-916,Mercedes-Benz,Actros,2021,Plata,camion,9.6,610.9,False,SOA-786,2024-12-31,GPS-760,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
32dfc535-a7a0-4ec5-a104-bc5d01b9d04f,STA-102,Mercedes-Benz,Actros,2020,Rojo,camioneta,19.4,410.7,True,SOA-865,2024-12-31,GPS-231,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
f07a1bb2-00b9-4d9f-852f-5cc8a6ff875c,GAZ-403,Hino,300,2019,Negro,camioneta,12.5,229.6,True,SOA-503,2024-12-31,GPS-146,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
cf9771dc-2af8-4421-b6ad-7167d01d2457,MAE-120,Toyota,Hilux,2021,Negro,camioneta,3.7,211.3,True,SOA-308,2024-12-31,GPS-744,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
8c84e0ef-86e3-4f4d-96e7-48df46e4a2cb,ISI-118,Hyundai,HD65,2021,Blanco,camion,12.6,603.6,False,SOA-674,2024-12-31,GPS-748,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
cfb1f61b-406d-45f9-b43c-9559a1db9425,KQW-637,Ford,Ranger,2019,Blanco,camion,3.2,648.8,True,SOA-216,2024-12-31,GPS-147,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
131615bf-92e0-4f78-a962-3d9677b93955,YBZ-103,Ford,Ranger,2020,Plata,camioneta,6.9,178.6,False,SOA-758,2024-12-31,GPS-321,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
ad9f90f3-bf3a-49b9-a752-a2909faac400,DQA-806,Isuzu,NQR,2018,Verde,camion,14.7,236.6,False,SOA-962,2024-12-31,GPS-296,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
a50eb0f7-e0b0-4a18-8026-f074466a843b,EJZ-617,Toyota,Hilux,2021,Amarillo,camion,15.4,214.7,False,SOA-577,2024-12-31,GPS-518,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
21189a47-66f5-4f5d-aa65-4c439a311757,AOX-043,Ford,Ranger,2020,Plata,camion,19.4,340.2,True,SOA-088,2024-12-31,GPS-380,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
8181635d-88ba-43fe-b077-464241af0571,MBL-157,Mercedes-Benz,Actros,2019,Negro,camion,1.1,407.9,False,SOA-108,2024-12-31,GPS-827,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
dd6ed5b2-ea96-4f2a-b8fc-41dfa23d6527,FLJ-735,Ford,Ranger,2019,Verde,camioneta,11.8,163.6,True,SOA-012,2024-12-31,GPS-114,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
15efd888-ff5f-4e5d-9d18-46cb3cd479ee,XAR-071,Toyota,Hilux,2018,Plata,camion,20.2,629.7,True,SOA-084,2024-12-31,GPS-693,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
0714a90c-7d2a-4dc8-8e13-260eb82ca4d4,JPX-754,Hino,300,2023,Azul,camioneta,5.8,685.6,True,SOA-755,2024-12-31,GPS-256,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
cfb6fd3c-ca03-4508-b3b9-eef6eaf31010,MKO-414,Isuzu,NQR,2022,Plata,camion,1.8,766.5,True,SOA-150,2024-12-31,GPS-433,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
8a781f04-5c6d-448e-a0c3-a48448ef18f4,PBB-544,Isuzu,NQR,2022,Amarillo,camion,16.2,763.9,True,SOA-366,2024-12-31,GPS-223,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
3f03fce1-11be-40c7-a1a6-66e599f9454b,CPZ-716,Isuzu,NQR,2022,Amarillo,camioneta,9.3,737.2,False,SOA-947,2024-12-31,GPS-728,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
2b963902-c8b5-498c-af0c-23f3e0092f09,WAY-095,Mitsubishi,Fuso,2020,Plata,camion,21.5,564.8,True,SOA-650,2024-12-31,GPS-836,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
ef8f0429-1bab-4442-adb6-282ce79a50c1,KUM-073,Mercedes-Benz,Actros,2019,Gris,camioneta,16.7,697.2,True,SOA-166,2024-12-31,GPS-411,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
89238169-8870-416a-b2e6-50869bd7ecc1,CTY-064,Nissan,Frontier,2018,Verde,camioneta,8.2,464.0,False,SOA-478,2024-12-31,GPS-388,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
bfd910dd-f65f-42f1-a978-201d63982289,MGS-840,Toyota,Hilux,2018,Negro,camion,15.2,538.6,True,SOA-290,2024-12-31,GPS-527,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
95a69adf-03f4-40a3-87e2-2eb3f2773965,AQX-125,Toyota,Hilux,2023,Verde,camioneta,15.7,288.9,False,SOA-140,2024-12-31,GPS-919,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
4a2db067-7288-4777-9cda-4a3aeed79953,RQV-298,Isuzu,NQR,2020,Blanco,camion,11.8,216.0,True,SOA-801,2024-12-31,GPS-416,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
fa5c6651-1365-48a7-ad37-941ad559e21e,VTH-308,Toyota,Hilux,2019,Plata,camioneta,10.8,215.2,False,SOA-523,2024-12-31,GPS-845,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
388dbba3-b85c-49d2-840e-ff2a5f1e32cf,FNH-209,Mercedes-Benz,Actros,2022,Amarillo,camioneta,19.4,459.8,True,SOA-004,2024-12-31,GPS-564,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
899f9c45-7497-427b-9a12-db10b41e533e,OTN-008,Isuzu,NQR,2022,Amarillo,camion,18.5,462.1,True,SOA-884,2024-12-31,GPS-870,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
39f9e657-690a-444e-8448-03e1027fccde,EFH-450,Ford,Ranger,2022,Negro,camioneta,2.1,605.5,True,SOA-744,2024-12-31,GPS-869,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
657777f5-7894-4f46-a314-2bb906ac6d37,XEA-229,Chevrolet,S10,2022,Plata,camion,23.8,311.5,False,SOA-268,2024-12-31,GPS-383,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
9a0c8176-9487-4372-933c-f845ebb311b9,BLK-143,Hyundai,HD65,2023,Negro,camion,20.9,592.3,False,SOA-435,2024-12-31,GPS-229,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
3b236c3f-59d6-4463-8058-3de518b2dc3c,BFU-210,Hyundai,HD65,2022,Blanco,camioneta,19.3,562.6,False,SOA-491,2024-12-31,GPS-620,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
925672bb-1024-4389-964d-c51bcc6731dc,VAT-058,Nissan,Frontier,2020,Rojo,camioneta,17.0,451.5,False,SOA-501,2024-12-31,GPS-583,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
3ab77c51-928f-44fb-afe5-f276ad9550fe,PCK-286,Hyundai,HD65,2018,Azul,camion,1.9,373.8,True,SOA-066,2024-12-31,GPS-622,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
8694d784-2570-4f23-b4d7-0b11b84645a6,DCS-626,Hyundai,HD65,2023,Gris,camion,10.0,356.3,False,SOA-637,2024-12-31,GPS-876,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
6b0fadcd-b253-4c9d-8df7-84a2bfbacc55,UEX-259,Mitsubishi,Fuso,2020,Plata,camioneta,20.7,138.4,False,SOA-958,2024-12-31,GPS-998,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
49afcf3f-ac1c-4038-8880-82ff467e07b9,PSM-102,Mercedes-Benz,Actros,2020,Amarillo,camioneta,23.8,289.6,False,SOA-761,2024-12-31,GPS-708,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
8eca0187-084a-488f-b123-32689a35d650,HFF-134,Mitsubishi,Fuso,2021,Blanco,camion,10.0,469.2,False,SOA-733,2024-12-31,GPS-311,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
78b2dc85-c498-47d5-af48-00423971dcd6,WKU-286,Ford,Ranger,2023,Verde,camion,19.5,680.6,True,SOA-613,2024-12-31,GPS-390,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
92837e65-98b2-4e8c-b04e-18236a5124a1,ZHB-627,Chevrolet,S10,2020,Blanco,camion,14.7,577.2,False,SOA-084,2024-12-31,GPS-642,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
0a80dcfa-5360-4bdd-b220-c6025380c971,KMX-757,Volvo,FH16,2019,Blanco,camioneta,21.7,497.8,False,SOA-838,2024-12-31,GPS-148,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
