id_incidencia,id_monitoreo_ruta,tipo_incidencia,severidad,descripcion,estado_incidencia,fecha_registro
2a3a1431-1b0a-4f18-b1cb-6e5ff966df2c,6620e886-44ab-4a63-b053-8292f6ad477d,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,resuelta,2025-04-08T22:26:29.826992
7ab672d0-eff7-4aad-bdde-0342cd0c523c,723fcbbc-1db3-4b74-b482-c53d4e78d514,averia_vehiculo,alta,Incidencia tipo averia_vehiculo con severidad alta,resuelta,2025-04-21T22:26:29.826992
1aed0160-c0d0-4e56-93ad-15b4a0870091,9b57563e-e74f-4f7c-86df-1007f518b88c,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,resuelta,2025-04-28T22:26:29.826992
ce7dc7d0-f044-4a8c-a97a-a6e56f37b6a3,c53ff5e2-e67c-47d4-a2b1-f59d3e573353,retraso,media,Incidencia tipo retraso con severidad media,pendiente,2025-04-04T22:26:29.826992
4ecc5705-ee29-4969-aec0-827972c025cd,7200131d-deb7-406e-a094-42b327a33999,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,en_proceso,2025-04-04T22:26:29.826992
6574cfe7-32db-4184-8f69-8fa1915b69b3,adc88902-a4fc-4e5b-a8d7-cc4fb0f85b14,problema_temperatura,alta,Incidencia tipo problema_temperatura con severidad alta,en_proceso,2025-04-30T22:26:29.826992
dec25584-dee7-4ac7-a4da-5dae9e07d614,75084b5a-c5ac-444a-9fb4-b0de41b6003b,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,en_proceso,2025-04-20T22:26:29.827992
6dae40bf-a17e-4189-9542-0413d0d18131,38087c23-1c48-4e06-b3f8-f30d6839bdc6,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,resuelta,2025-04-27T22:26:29.827992
34e5f92e-389e-435c-b65c-03e2104931eb,5afb24de-c589-48e1-991a-50a098c1d22b,otro,critica,Incidencia tipo otro con severidad critica,pendiente,2025-04-07T22:26:29.827992
5e7f6822-ca5e-46c0-9710-d7a5a3e07dd6,339e6593-94c0-450c-9311-12e9c12f12e7,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,en_proceso,2025-04-10T22:26:29.827992
778da9e7-09ff-44e6-8093-c165ff737b5f,5caa42a6-3c90-4e63-86a7-49647497c032,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,pendiente,2025-04-15T22:26:29.827992
05d35adb-eb61-499d-8d54-37c917f8a4cb,1f7e8630-0ca8-4265-ae1c-64c2c2c6ea57,retraso,baja,Incidencia tipo retraso con severidad baja,en_proceso,2025-04-05T22:26:29.827992
97ad0d9d-5b36-473d-8ee8-5ec28fca11e4,c76c8a14-1bfd-4968-9bf8-10d921fda5f1,otro,critica,Incidencia tipo otro con severidad critica,pendiente,2025-04-26T22:26:29.827992
06d1165f-ac7e-46ab-87f0-d89b00e38ec8,b3f37ca2-c41f-4f64-8fb0-dcadfec478bb,otro,alta,Incidencia tipo otro con severidad alta,pendiente,2025-04-13T22:26:29.827992
3d771372-8c89-4a36-88eb-0b6071baab03,69c48537-4323-4fe2-a604-8500d8d6a48f,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,pendiente,2025-04-09T22:26:29.827992
a3c3ca99-0730-4d0d-9348-579b35166438,b545f32e-6fdb-4073-83bc-abface08a697,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,pendiente,2025-04-06T22:26:29.827992
694130e2-b45d-4335-8dc0-37e6582f9b99,bb31d7ee-665e-4c85-ad06-924d2e10fc91,retraso,alta,Incidencia tipo retraso con severidad alta,pendiente,2025-05-04T22:26:29.827992
98015421-4e79-4e55-b024-072fcc12d118,14c3e170-d812-406a-bf8e-49402809b0fd,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,resuelta,2025-04-17T22:26:29.827992
21978573-2503-4d35-b0ee-53e67c5b2c3c,b8168e48-6fea-4b0e-91c4-f4b92113678a,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,pendiente,2025-04-09T22:26:29.827992
a3c03923-7db9-4226-93be-64ebdc128fb4,8c21629b-8082-4533-a5df-b41cf8f0c254,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,resuelta,2025-04-28T22:26:29.827992
27a92131-ace8-4eed-80ad-6e526690bb67,ceb25ed2-0e1b-4167-87a3-2849a6534bb6,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,pendiente,2025-04-25T22:26:29.827992
5db1ec49-3e8e-42bc-8c3b-b902e4951687,9d7dc056-8fdf-432d-be1d-19d6417d8a2d,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,resuelta,2025-04-27T22:26:29.827992
19171b3b-00cb-42d7-8f97-462afa4864b9,9a1e51d3-ce58-4915-8000-69cc4f501891,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,pendiente,2025-04-29T22:26:29.827992
2b67aaea-76dd-4279-9941-37f30f992592,6ce1274b-500e-425b-8522-10d35251a3a6,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,pendiente,2025-04-07T22:26:29.827992
d72d01d9-84ac-4e5f-89ab-172cdcdad0b7,21490fc1-9a40-4020-8bdb-c313b477dfd7,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,pendiente,2025-05-01T22:26:29.827992
9f25b2c1-0051-4fad-b3f2-8a542f612590,4b0474ea-1aaa-46ad-90fb-072c95f00e5e,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,pendiente,2025-04-11T22:26:29.827992
eb2ce42f-73f0-4dbc-8fcb-a2290f6d3ab0,4f6d0495-df9b-4f74-88f0-3088079a7480,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,en_proceso,2025-04-08T22:26:29.827992
4055ea92-1a87-4559-9229-8700d35a9586,bd909319-44b6-4cc3-8d54-ae0a7c1e185e,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,resuelta,2025-04-20T22:26:29.827992
f4679006-48f3-4afb-9450-0d92b8b1a929,44b03d87-21a1-485f-8961-fe28d9516c38,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,en_proceso,2025-04-25T22:26:29.827992
4f06e6c0-9b67-413e-99d6-235faac3efb7,33d77972-e1db-4fe1-8a7b-049d12d9842e,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,en_proceso,2025-04-20T22:26:29.827992
959e1b70-7d1e-4585-97cb-fb61a5c61567,fca7336a-4291-4d3f-8ebe-e87ef884873c,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,pendiente,2025-04-17T22:26:29.827992
97c2a216-ef20-4523-940a-4d72d47e2ab9,a38aa1c4-43f0-4fe7-9c68-4346726408ba,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,pendiente,2025-04-06T22:26:29.827992
bd469329-f2a4-4ee9-869b-5ca5a5cfcfee,17fd4aba-7eb0-44a7-958d-f36187bc0346,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,en_proceso,2025-05-03T22:26:29.827992
6fc7fa6f-9816-4c16-ae51-d03232ab0681,2360ea6d-1dad-4567-92e0-939bd1d9dea0,retraso,critica,Incidencia tipo retraso con severidad critica,en_proceso,2025-04-10T22:26:29.827992
b6e78af4-f970-4c90-8df5-7ac34f33d747,efb0fdce-9e22-46f1-8a4d-3f68e3a322bd,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,pendiente,2025-04-22T22:26:29.827992
0cdb343f-fb8c-463a-b2bb-51ac94a5160b,e18a9b2e-77be-4107-98ea-86528604da52,retraso,media,Incidencia tipo retraso con severidad media,resuelta,2025-05-04T22:26:29.827992
34a87645-d87c-4cdd-8a3b-82208595e5e7,b638df7f-0418-4a61-b91a-f44265b41b5b,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,en_proceso,2025-05-02T22:26:29.827992
9801aab8-c877-4a24-8121-ae44090698fb,e5c4fcbb-e62a-41e2-8c6e-737aedc40d37,retraso,critica,Incidencia tipo retraso con severidad critica,pendiente,2025-05-02T22:26:29.827992
3d60b894-d522-47b5-9564-b01816ae1eaa,e6bdb9bc-231a-40f4-a115-ce6a56b08903,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,resuelta,2025-04-21T22:26:29.827992
7cf25c6a-8746-4b7a-aa39-54e136036dd2,2339078d-b3eb-4834-9090-a9d546717e1a,averia_vehiculo,alta,Incidencia tipo averia_vehiculo con severidad alta,pendiente,2025-04-29T22:26:29.827992
61aad2b8-eb2a-4f0e-9852-b76d6e5895e7,e56e71a2-e606-4c3f-bf8b-66339c6e993c,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,pendiente,2025-04-30T22:26:29.827992
48385e8c-bc98-446b-b1a0-77b444da4fba,f5153c5f-fe29-455e-9d3f-298dd8fd5aba,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,pendiente,2025-04-07T22:26:29.827992
32ac6aaf-486a-4cda-b67f-a27c3cec3520,fb4e0aea-e708-4b40-b69a-60dd2f023768,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,pendiente,2025-04-23T22:26:29.827992
faaccd3b-f904-400e-a525-96c8ecbce2a4,7d24cb6d-0d73-45aa-819b-3a3bc5182d50,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,resuelta,2025-04-30T22:26:29.827992
d2b1d58c-1657-428f-b4bf-081374edafc7,8f3a5871-dcbf-4c6d-8b88-f26c03e0c7dc,accidente,alta,Incidencia tipo accidente con severidad alta,resuelta,2025-05-03T22:26:29.827992
5cfaca5d-a6cc-4808-83a9-b8a58ca574cd,da8ae59e-2028-4caa-8658-6f2e026aa598,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,resuelta,2025-04-13T22:26:29.827992
8b82bce6-90b4-4f65-81f1-d701f8c8b73d,8a986720-1cb8-4723-8d54-42f133c98cdc,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,en_proceso,2025-04-30T22:26:29.827992
65e24777-a60a-4be7-9e47-7faa0eb4489e,8fc4a3d9-bb0c-4163-b159-7546426b9111,retraso,media,Incidencia tipo retraso con severidad media,pendiente,2025-04-29T22:26:29.827992
a3364262-d0ee-4914-ade6-f5cc365d9e3f,125e3b6d-0144-4d8d-8426-b7a5346538c4,otro,critica,Incidencia tipo otro con severidad critica,resuelta,2025-04-22T22:26:29.827992
10301e8b-9cea-454a-9465-021d518cd8cb,c59b2040-81e0-4158-ac38-8b9f57c19286,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,en_proceso,2025-04-22T22:26:29.827992
747bad17-313d-480a-9294-54fca5e1103c,b2d8a67e-5b85-45f7-9b11-a4c3208e5773,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,resuelta,2025-04-12T22:26:29.827992
44b92315-7b9d-4555-b9ad-3544881e8a37,8148ff07-2ae0-4c64-9f73-98f843991299,otro,alta,Incidencia tipo otro con severidad alta,pendiente,2025-04-26T22:26:29.827992
0d1ac513-d6d7-461b-9ae3-ace7b2c51b78,128da6fb-f62b-4f0e-8f49-335e5ae25926,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,resuelta,2025-04-09T22:26:29.827992
f0e59586-ae62-4a44-b6e0-ac6110c1e8a6,b02169c2-6f59-4d2b-b673-a04ff26ae6a7,otro,critica,Incidencia tipo otro con severidad critica,pendiente,2025-04-10T22:26:29.827992
c472529d-8a3a-4d82-86fa-48e7dc2f853c,e3e1fa8f-b435-42b2-97db-2722a4526338,accidente,critica,Incidencia tipo accidente con severidad critica,resuelta,2025-04-16T22:26:29.827992
42921ba4-aaf7-46e1-b84a-dc9079a58589,97bcdb68-adcf-4f33-9dd2-e6e59919ce98,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,en_proceso,2025-04-04T22:26:29.827992
6ed77cdc-2e7c-4e29-8173-906230256908,46d080b3-dc60-4e2e-92ed-c5df3130453d,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,resuelta,2025-04-09T22:26:29.827992
28e27eb6-c125-4a82-9bef-087faa6944e4,c3cab1d6-5572-4c67-9bbc-12b71003f615,retraso,baja,Incidencia tipo retraso con severidad baja,en_proceso,2025-04-22T22:26:29.827992
3aa61aaa-892e-4fb9-a45d-50906575ae85,eac88eaa-dbef-49d4-85c6-756b784b3aca,accidente,baja,Incidencia tipo accidente con severidad baja,en_proceso,2025-04-07T22:26:29.827992
a4a1372a-baa7-491d-b5d9-0284bd4017b0,6c73d2a3-e3ec-49b7-aa53-9f9f47538ec0,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,resuelta,2025-04-12T22:26:29.827992
40d644f4-6013-42a1-a600-22cc7ba9d964,d25a1762-0030-40c8-955b-e59ae420305e,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,en_proceso,2025-04-08T22:26:29.827992
45add5ff-2ecd-4f86-859e-a8438883efcd,d0241760-8717-4eb8-999b-3681fe77e424,otro,critica,Incidencia tipo otro con severidad critica,en_proceso,2025-04-17T22:26:29.827992
1378b711-868f-453c-ab36-d30ce778b193,d9be8bd9-2bd2-4ace-9629-753ae14c2744,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,resuelta,2025-04-13T22:26:29.827992
0d6fc1f5-ac31-423f-aae6-6c09e076f2b8,261039ad-79be-4560-bfc6-3da9b1eafe4a,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,resuelta,2025-05-03T22:26:29.827992
e541d236-b625-43e7-82c8-a0397f43726d,e16e687e-69e5-4a45-8b1b-b4c4f7b456a1,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,pendiente,2025-05-03T22:26:29.827992
061f9775-f5eb-4649-84be-3cceb14ecef9,9d830578-9c0f-4539-9fd4-92445e0a405e,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,pendiente,2025-04-13T22:26:29.827992
67f8bd64-ecf0-4734-aa69-99df700b4718,a3912283-1c00-4a4c-ae92-a91c4718ba56,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,resuelta,2025-04-20T22:26:29.827992
8294b72b-8ce7-4e2d-b2b0-22427d13357f,1a0dfd31-f1d1-40c6-b5ce-4d1e9a6002c5,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,en_proceso,2025-05-03T22:26:29.827992
490f0f81-bd22-4bf5-b1db-2ec772f1f886,99d90de1-ca94-4f31-bdac-67f7547aad69,accidente,critica,Incidencia tipo accidente con severidad critica,en_proceso,2025-04-13T22:26:29.827992
3b64f0a3-6303-4cae-9e97-c18b9ea73db9,895f33b8-83fe-4335-a7f0-acf2dc744472,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,pendiente,2025-05-02T22:26:29.827992
ccaeb55e-a997-466f-a837-8e9a1366e39a,5cdfa505-c73a-4649-a94f-ffe712a0dded,accidente,critica,Incidencia tipo accidente con severidad critica,en_proceso,2025-04-10T22:26:29.827992
dea5e861-6994-499c-be68-fb4ccb4cca92,12d8ea88-e225-44e1-8e3f-6ed704131797,accidente,media,Incidencia tipo accidente con severidad media,en_proceso,2025-04-18T22:26:29.827992
2fbf55af-ab9a-4d83-962d-0de6e21508bd,5ba1ea27-3e56-4652-b90f-b934059500f0,otro,critica,Incidencia tipo otro con severidad critica,en_proceso,2025-04-11T22:26:29.827992
dc7cde2e-f312-4064-af2e-33d689f7abe5,4cfae525-fbd0-43f3-a90a-83044dcb9e9a,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,en_proceso,2025-04-05T22:26:29.827992
0d8428b8-4c39-434e-be62-e42c5b3ed1fc,df9aae33-6ffd-4892-8c53-8810800c4b91,averia_vehiculo,alta,Incidencia tipo averia_vehiculo con severidad alta,en_proceso,2025-05-03T22:26:29.827992
7ab4b22c-dbb1-44a5-ba40-c5d0d6835255,c31f6762-b606-44e8-885e-95c5ec9b093c,accidente,critica,Incidencia tipo accidente con severidad critica,pendiente,2025-04-15T22:26:29.827992
41442242-02f2-42ab-82c9-4b0c95bd3b62,273cc045-caec-49d3-bb22-984eba46bddf,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,pendiente,2025-04-21T22:26:29.827992
52a90dd1-dc19-4fe0-9e17-b929332e79cf,6037a56a-3826-4981-9e82-d46215682093,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,resuelta,2025-05-03T22:26:29.827992
e0554799-3d6c-4f3e-8552-0e57a9c0408e,9fff09ba-91a1-4c73-a899-081f8f38f4cf,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,pendiente,2025-04-08T22:26:29.827992
76fcaf25-d536-4c81-951e-84a4773f0e04,d4381242-a278-4aa2-a766-5a3ee16fce5d,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,resuelta,2025-04-06T22:26:29.827992
83e8611c-ad68-470d-8eeb-699d7d7b1d0b,9e140539-b878-44ec-8a5f-fbf2dc064b9a,accidente,baja,Incidencia tipo accidente con severidad baja,en_proceso,2025-04-22T22:26:29.827992
73627b09-6d47-4c85-ae2f-2826bc6d3894,9c4cb777-bd57-458d-9c3f-24000c99987a,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,pendiente,2025-04-18T22:26:29.827992
f3010ee9-3072-43f4-bdb2-82c014d4db95,128a3fd2-4f2e-435a-b8d9-2beb220b0550,accidente,critica,Incidencia tipo accidente con severidad critica,resuelta,2025-04-27T22:26:29.827992
d0c31a45-19bf-450f-9cba-0cf15444ad80,2292f2fb-550c-408e-baa6-50ef447e0cfd,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,pendiente,2025-04-08T22:26:29.827992
4dcd0c29-7c09-4b88-9b53-61ae4f5b0ef5,33c23690-a071-449c-8e8e-88fa04781a40,problema_temperatura,alta,Incidencia tipo problema_temperatura con severidad alta,pendiente,2025-04-12T22:26:29.827992
e15eabb1-3934-4b57-a64c-da881a483a41,c72e6a09-fe7b-49bc-9de6-c9c4e3c12668,accidente,baja,Incidencia tipo accidente con severidad baja,en_proceso,2025-04-09T22:26:29.827992
5011042e-1659-424d-b442-e376c1cd5898,f9d7096a-4bb3-45d0-9440-06b07c407a81,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,resuelta,2025-04-27T22:26:29.827992
c6d74235-b8bf-431d-85a7-6e99b971c1ae,38248903-bd86-4ce9-b94a-d52e94043cc1,otro,alta,Incidencia tipo otro con severidad alta,pendiente,2025-04-22T22:26:29.827992
fb69f2d2-e155-4725-a0be-e272895cda5c,f664ac11-e153-43e1-ae61-6c30ec247c28,accidente,media,Incidencia tipo accidente con severidad media,pendiente,2025-05-02T22:26:29.827992
3c3c4e73-535b-47cd-9bc6-2232b1e91906,05b58e80-ee22-4a01-8ab4-b0248c701a92,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,pendiente,2025-04-13T22:26:29.827992
436c53a6-752e-49fa-ba47-f8bcbdd07ce7,4ca59775-6f1b-44ab-aa41-5feff87eaf57,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,pendiente,2025-04-05T22:26:29.827992
80551151-51f9-436d-8a56-e8e8f244c299,63104a72-d285-496f-b497-f24be7af85d0,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,en_proceso,2025-04-14T22:26:29.827992
32066285-44c3-4e79-8bca-c8db804f5120,3eed96b8-79ac-4f2d-88a7-7740b17a022e,retraso,media,Incidencia tipo retraso con severidad media,resuelta,2025-04-25T22:26:29.827992
49e08694-b645-45bc-847b-c74ff0b6af27,65b2dc98-e239-4705-a542-b92e96843b09,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,resuelta,2025-04-05T22:26:29.827992
4b2aa559-57e6-46df-aeda-5775f3d47940,b24b9f63-acb3-497c-8151-7f81ba485d32,accidente,alta,Incidencia tipo accidente con severidad alta,en_proceso,2025-04-18T22:26:29.827992
fdf7fa5a-9580-4ffe-be2b-abad60aa2486,4d7837b3-7d85-4406-a0b9-40f8929172c3,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,en_proceso,2025-04-17T22:26:29.827992
08082ae2-b4b8-4754-8b8c-2a5c6b03e9f6,8c07382f-7b15-4ca8-858b-d584b211069a,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,pendiente,2025-04-05T22:26:29.827992
8750ef0a-1659-4d9a-be5d-fa3282cae289,fb6848b5-3de5-44f8-8e69-c28357c66551,problema_temperatura,alta,Incidencia tipo problema_temperatura con severidad alta,en_proceso,2025-04-30T22:26:29.827992
0d1d6727-35ee-49f3-abf4-6332b57d9c16,a8eb2015-92e0-4bb0-92d1-c3dc94565780,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,pendiente,2025-04-06T22:26:29.827992
12b0ddf2-41cb-4208-82c0-0151763c3a23,f17c4a7f-6190-42a1-999a-5fd3d420c559,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,en_proceso,2025-04-10T22:26:29.827992
588006fd-46f7-45f0-8df3-9d3e7de66298,ab6d6970-05a1-4a83-bdd3-b65ec52f3d31,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,pendiente,2025-04-04T22:26:29.827992
5f520fb0-885b-4848-b2ad-7b29b3dfe264,b59f566f-40fa-42bf-9ee2-fba835e51ed3,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,resuelta,2025-04-18T22:26:29.827992
7fb57057-4de9-4839-88b2-ce1dba20faa6,53975ed7-8796-481c-b030-90e8dbd9305c,retraso,alta,Incidencia tipo retraso con severidad alta,resuelta,2025-04-29T22:26:29.827992
90fdaa2a-7136-4b2b-9772-ce25c29db38d,88bbfde1-a385-4924-97dd-22a3258c6117,averia_vehiculo,alta,Incidencia tipo averia_vehiculo con severidad alta,en_proceso,2025-04-06T22:26:29.827992
56593b18-5e5a-44e6-9204-aef245bd3336,a49cb4aa-fbb3-4af3-898b-c3b7c58061f7,otro,media,Incidencia tipo otro con severidad media,en_proceso,2025-04-04T22:26:29.827992
c71d2135-935b-4808-8d6a-2b8d863bf5c6,5431492c-2cb4-4379-aac0-dfcded315278,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,en_proceso,2025-04-14T22:26:29.827992
08ae8cff-8547-4046-848e-a742e0e7f8be,7463ced2-88a6-4d29-808b-1467f7a8d4e1,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,pendiente,2025-04-04T22:26:29.827992
b5e3d6b2-3d22-4116-907b-9579996e1653,18cb92ba-2b2b-4792-ba3e-59ca3f8efbf6,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,en_proceso,2025-04-17T22:26:29.827992
4ccf5cd3-ac4c-476b-83f4-93a7a8b0c31d,42d1bf20-64c5-4413-a828-3146f383d988,otro,baja,Incidencia tipo otro con severidad baja,resuelta,2025-04-18T22:26:29.827992
eda914a1-1563-446c-98fb-2a043de5b744,585e3cda-34da-4fa9-a977-d11b39ec612a,retraso,critica,Incidencia tipo retraso con severidad critica,pendiente,2025-05-04T22:26:29.827992
2d642044-4e98-4df6-96da-1f06f7c29269,014a9acf-80d9-43fa-8be9-90c7924087ec,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,pendiente,2025-04-13T22:26:29.827992
d22d46c3-ca81-43ab-b696-038085bc6f82,e7997d3b-a03b-43b5-8e45-bbe19d72c4c6,accidente,alta,Incidencia tipo accidente con severidad alta,resuelta,2025-04-12T22:26:29.827992
43699518-e08d-418f-8b20-1187b8006f90,bec222d2-f827-4f5d-ac55-4e944a11dcff,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,resuelta,2025-04-16T22:26:29.827992
94e88641-d331-46ac-a834-ccd262e32421,9a2778b6-1369-4085-a5e4-785a372fd7c4,retraso,critica,Incidencia tipo retraso con severidad critica,en_proceso,2025-04-11T22:26:29.827992
c9be2f1f-dcb5-4325-8310-8d876f5f140c,b2b556ff-d0da-4903-88c5-bb32952e42d6,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,pendiente,2025-04-17T22:26:29.827992
dea42d02-fd94-4f18-b404-454f1e326214,c87b81d5-5627-4a26-988c-9bff8adcf79c,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,resuelta,2025-04-24T22:26:29.827992
84655186-a127-40cd-9fca-00ab7c9641c0,8d648433-3468-42c1-bab7-49a4f2382c48,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,pendiente,2025-04-28T22:26:29.827992
e9b042f1-a324-4f6a-a157-a85f34cc6c3d,adc95630-add7-4106-b506-d77f909066c3,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,pendiente,2025-04-21T22:26:29.827992
201bbec9-df50-49ab-a08c-e53e084bfb79,6d71dcbb-cf78-4893-b5e4-533f6dffa4cf,otro,media,Incidencia tipo otro con severidad media,en_proceso,2025-04-09T22:26:29.827992
767d3823-5195-49c8-9736-a134c5f7ebd3,8c2fa873-3403-46f1-b264-96ac7ecd1230,otro,alta,Incidencia tipo otro con severidad alta,pendiente,2025-04-05T22:26:29.827992
11c2f613-86d1-4a46-acc0-b12ac1e51d74,de60a9fb-2b23-4fda-ab6c-72d8f9df6eee,accidente,critica,Incidencia tipo accidente con severidad critica,pendiente,2025-04-15T22:26:29.827992
fa6ea375-9564-46cd-a535-5e21eb09f057,1b1db3a5-51d7-44d0-85c7-5fb2c60ee909,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,pendiente,2025-04-18T22:26:29.827992
b93ccf42-51c8-4ce1-b935-e43a88c09bf1,a8e2e192-fba4-4fe0-8a3d-ab409c3851cc,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,resuelta,2025-04-07T22:26:29.827992
7dcb9768-3e87-4fa2-943f-c546aaca423e,161c0634-c97a-4aab-8042-69c73f763736,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,en_proceso,2025-04-29T22:26:29.827992
8bd71b0f-85c4-47c4-94c1-ab2ffce6e52a,7b59560d-a9a5-49c4-b07e-027c77d9334e,retraso,critica,Incidencia tipo retraso con severidad critica,pendiente,2025-04-26T22:26:29.827992
516be127-77a7-4cf9-a6fa-03bc06e1577b,5aa2afcb-f824-4a5a-bbe5-4bc77e14e352,accidente,baja,Incidencia tipo accidente con severidad baja,resuelta,2025-04-24T22:26:29.827992
7a301977-65e6-4157-83ac-0f1ba712cab7,641c8107-ce15-4905-b699-07e94ec0215f,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,resuelta,2025-04-23T22:26:29.827992
a2bfc58f-394a-4299-b6fe-7def47d98f93,6bfd2001-d980-493e-ac37-37b0137aef2a,otro,critica,Incidencia tipo otro con severidad critica,en_proceso,2025-04-09T22:26:29.827992
b7038a87-66c2-4df4-a067-8f756acb89ef,423927b0-d29a-47c2-a213-c86df1943f5d,otro,critica,Incidencia tipo otro con severidad critica,resuelta,2025-04-26T22:26:29.827992
f5780897-adff-43fb-a835-ff4cdd5f7cc1,84a94515-0ff4-4744-9b0b-10c03025d90a,retraso,baja,Incidencia tipo retraso con severidad baja,en_proceso,2025-04-15T22:26:29.827992
b82685a0-9d0d-4937-b6d8-cf3e6dc235c9,3896cbd0-434e-40ff-8377-bcae7845072e,otro,media,Incidencia tipo otro con severidad media,resuelta,2025-05-03T22:26:29.827992
9c05e82c-1909-4d73-b740-69d9d60248fd,cbeacb1d-c97f-4eb7-a57e-9382b9327732,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,resuelta,2025-04-11T22:26:29.827992
